Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,key,Boar Stud.y,ID,DESCR
Clinton,1422A,SPG120,CULLED,2019-05-17,2021-02-01,4,100.69288332414078,Clinton 4,Clinton,4,Genetics/Index
Clinton,170K8,SPG240,DEAD,2019-05-17,2021-01-27,8,97.31439729978028,Clinton 8,Clinton,8,Feet/Legs
Clinton,2033F,SPG120,CULLED,2020-06-03,2021-02-01,4,91.849593140066,Clinton 4,Clinton,4,Genetics/Index
Clinton,213K1,SPG240,CULLED,2019-03-12,2021-02-01,7,97.70946823037171,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,240K8,SPG240,CULLED,2019-05-17,2021-02-02,7,89.37217165771357,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,312H1,SPG120,CULLED,2018-11-14,2021-02-01,4,107.05298372988207,Clinton 4,Clinton,4,Genetics/Index
Clinton,36706,DNA600,DEAD,2019-11-06,2021-12-31,1,NA,Clinton 1,Clinton,1,Death-Expired
Clinton,3933E,SPG240,DEAD,2020-02-05,2021-01-20,8,112.54881852111671,Clinton 8,Clinton,8,Feet/Legs
Clinton,4468G,SPG240,CULLED,2020-07-16,2021-02-01,7,103.28388552859221,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,4594E,SPG240,CULLED,2020-03-19,2021-02-01,7,102.33256005288828,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,4720E,SPG240,CULLED,2020-03-19,2021-02-01,7,115.87183380936565,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,4730H,SPG240,CULLED,2020-09-24,2021-02-01,7,107.88789657521279,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,4817F,SPG240,CULLED,2020-04-22,2021-02-01,7,88.56501319762228,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,4830E,SPG240,CULLED,2020-03-19,2021-02-01,7,98.71437824726806,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,4840F,SPG240,DEAD,2020-04-22,2021-02-09,8,96.882433072159,Clinton 8,Clinton,8,Feet/Legs
Clinton,4913H,SPG240,CULLED,2020-09-24,2021-02-01,7,99.37112434124627,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,53303,DNA600,CULLED,2020-04-22,2021-02-01,7,NA,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,53765,DNA600,CULLED,2020-04-22,2021-02-02,8,NA,Clinton 8,Clinton,8,Feet/Legs
Clinton,6172B,SPG120,CULLED,2019-06-26,2021-02-01,4,76.98479834436192,Clinton 4,Clinton,4,Genetics/Index
Clinton,7023F,SPG120,CULLED,2020-06-03,2021-02-02,4,73.89398223318653,Clinton 4,Clinton,4,Genetics/Index
Clinton,7218F,SPG120,CULLED,2020-06-03,2021-02-01,4,94.35916585511599,Clinton 4,Clinton,4,Genetics/Index
Clinton,735F3,SPG240,CULLED,2018-09-05,2021-02-01,7,97.96826953182202,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,7640F,SPG120,CULLED,2020-06-03,2021-02-01,4,101.29749374247174,Clinton 4,Clinton,4,Genetics/Index
Clinton,7707F,SPG120,CULLED,2020-06-03,2021-02-01,4,87.39817677596898,Clinton 4,Clinton,4,Genetics/Index
Clinton,77819,DNA600,CULLED,2020-11-25,2021-02-01,7,NA,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,7895D,SPG120,CULLED,2019-12-18,2021-02-01,4,88.18721984400257,Clinton 4,Clinton,4,Genetics/Index
Clinton,7979G,SPG240,CULLED,2020-08-26,2021-02-02,7,113.07715655147965,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,8081G,SPG240,CULLED,2020-08-26,2021-02-01,7,87.37750541982152,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,8233G,SPG240,CULLED,2020-08-26,2021-02-01,7,99.07732159795825,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,8740B,SPG240,CULLED,2019-12-18,2021-02-01,7,94.17916337588039,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,8826B,SPG240,CULLED,2019-12-18,2021-02-01,7,105.85492093499319,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,8841C,SPG120,CULLED,2019-11-07,2021-02-01,4,80.27028982024636,Clinton 4,Clinton,4,Genetics/Index
Clinton,9342H,SPG120,CULLED,2020-09-24,2021-02-01,4,105.11468911923842,Clinton 4,Clinton,4,Genetics/Index
Clinton,934J6,SPG240,CULLED,2019-01-22,2021-02-01,8,98.63235978372568,Clinton 8,Clinton,8,Feet/Legs
Clinton,9369F,SPG240,CULLED,2020-06-03,2021-02-01,7,111.73269695771909,Clinton 7,Clinton,7,Semen Quality/Fertility
Clinton,9483D,SPG120,CULLED,2020-02-05,2021-02-01,4,110.04809606272687,Clinton 4,Clinton,4,Genetics/Index
Clinton,9914F,SPG240,CULLED,2020-06-03,2021-02-02,8,96.81543200884995,Clinton 8,Clinton,8,Feet/Legs
Clinton,EX_25900,OTHER,DEAD,2021-01-20,2021-01-21,8,NA,Clinton 8,Clinton,8,Feet/Legs
Clinton,EX_26075,OTHER,DEAD,2021-01-20,2021-02-09,8,NA,Clinton 8,Clinton,8,Feet/Legs
Clinton,EX_26221,OTHER,DEAD,2021-01-20,2021-01-21,8,NA,Clinton 8,Clinton,8,Feet/Legs
GCM23-4,1018G,SPG240,CULLED,2020-09-04,2021-01-18,72,101.09351818029779,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,1090G,SPG240,CULLED,2020-09-04,2021-01-18,72,100.15315101838577,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,1607V,SPG120,CULLED,2020-02-12,2021-01-29,71,114.42859131775168,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,1673V,SPG120,CULLED,2020-02-12,2021-01-18,71,97.3825617026201,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,2412V,SPG120,CULLED,2020-02-12,2021-01-29,71,110.85176042190132,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,2464V,SPG120,CULLED,2020-02-12,2021-01-29,71,108.15616276213892,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,2466V,SPG120,CULLED,2020-02-12,2021-01-18,71,91.14922662981077,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,3111V,SPG120,CULLED,2020-02-12,2021-01-29,71,117.69330784729621,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,3175V,SPG240,CULLED,2020-02-12,2021-01-18,72,95.05115776484267,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,3177V,SPG240,DEAD,2020-02-12,2021-01-22,69,94.9657390759489,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,3378V,SPG120,DEAD,2020-02-12,2020-12-21,68,88.46711476955504,GCM23-4 68,GCM23-4,68,DIED
GCM23-4,3510V,SPG240,DEAD,2020-02-12,2021-02-15,69,95.92021710997865,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,3511V,SPG240,DEAD,2020-02-12,2021-01-22,69,89.87632541204087,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,3729V,SPG120,CULLED,2020-02-12,2021-01-18,71,98.86134785909867,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,3868G,SPG120,CULLED,2020-09-04,2021-01-18,71,99.59658603764805,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,4335V,SPG240,DEAD,2020-02-12,2020-12-22,69,84.85144398727996,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,4634V,SPG110,CULLED,2020-02-12,2021-01-18,71,104.04445407670994,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,4708V,SPG240,DEAD,2020-02-12,2021-01-22,69,101.36602763704228,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,4874V,SPG120,CULLED,2020-02-12,2021-01-29,71,105.48725721780679,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,5162V,SPG240,DEAD,2020-02-12,2020-12-23,68,92.52838387288364,GCM23-4 68,GCM23-4,68,DIED
GCM23-4,5246V,SPG120,CULLED,2020-02-12,2021-01-18,71,92.70235309035027,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,5292V,SPG120,CULLED,2020-02-12,2021-01-18,71,88.0667982509374,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,5348V,SPG110,CULLED,2020-02-12,2021-01-18,71,104.41822987468525,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,5466V,SPG120,CULLED,2020-02-12,2021-01-18,71,83.61214525196131,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,5496V,SPG120,DEAD,2020-02-12,2021-01-15,69,103.6140306850442,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,5502V,SPG240,CULLED,2020-02-12,2021-01-18,72,104.06750642050281,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,5532V,SPG240,DEAD,2020-02-12,2021-02-04,69,115.8566671846956,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,6173V,SPG240,CULLED,2020-02-12,2021-01-18,72,116.79168668110313,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6271V,SPG110,CULLED,2020-02-12,2021-01-18,71,101.52612645098941,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,6357V,SPG240,DEAD,2020-02-12,2021-02-15,69,113.06305602944634,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,6372V,SPG240,CULLED,2020-02-12,2021-01-18,72,127.06319892838609,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6539V,SPG240,CULLED,2020-02-12,2021-01-18,72,98.52142335597526,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6573V,SPG240,CULLED,2020-02-12,2021-01-18,72,86.5872607440178,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6645V,SPG120,CULLED,2020-02-12,2021-01-18,71,85.07356060797272,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,6648V,SPG120,CULLED,2020-02-12,2021-01-29,71,118.2707467283583,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,6802V,SPG120,CULLED,2020-02-12,2021-01-18,71,94.1193749873805,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,6817V,SPG120,CULLED,2020-02-12,2021-01-29,71,103.35962466226574,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,6839F,SPG240,CULLED,2020-09-04,2021-01-18,72,84.89190464079238,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6877F,SPG240,DEAD,2020-09-04,2021-01-14,69,112.77002581942457,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,6878F,SPG240,DEAD,2020-09-04,2020-12-21,69,105.83907158609169,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,6890F,SPG240,CULLED,2020-09-04,2021-01-18,72,93.07659453984586,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6891F,SPG240,CULLED,2020-09-04,2021-01-18,72,89.74705232980571,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6892F,SPG240,CULLED,2020-09-04,2021-01-18,72,97.54689670244964,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6893F,SPG240,CULLED,2020-09-04,2021-01-18,72,91.63325409069549,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6903F,SPG240,CULLED,2020-09-04,2021-01-18,72,80.54080628599797,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6904F,SPG240,CULLED,2020-09-04,2021-01-18,72,94.9510125995108,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6906F,SPG240,CULLED,2020-09-04,2021-01-18,72,100.20319237822135,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,6966F,SPG240,CULLED,2020-09-04,2021-01-18,72,110.87622372594267,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,7473V,SPG240,CULLED,2020-02-12,2021-01-18,72,96.99456471366469,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,7544C,SPG240,CULLED,2020-02-12,2021-01-18,72,98.30274982783904,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,7655C,SPG240,CULLED,2020-02-12,2021-01-18,72,101.41620660798577,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,7685V,SPG120,CULLED,2020-02-12,2021-01-18,71,93.09258490967956,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,7686V,SPG120,CULLED,2020-02-12,2021-01-18,71,94.42599427646891,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,7703C,SPG240,DEAD,2020-02-12,2020-12-21,68,95.1755773985899,GCM23-4 68,GCM23-4,68,DIED
GCM23-4,7703V,SPG120,DEAD,2020-02-12,2021-01-15,69,105.30821071838668,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,7720C,SPG240,DEAD,2020-02-12,2021-03-02,69,104.81513643341425,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,7722C,SPG240,DEAD,2020-02-12,2020-12-22,69,98.45532328624283,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,7779C,SPG240,CULLED,2020-02-12,2021-01-18,72,98.61218571971091,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,7836C,SPG240,CULLED,2020-02-12,2021-01-18,72,103.18825194161334,GCM23-4 72,GCM23-4,72,CULLEDSEMENQUALITY
GCM23-4,7902C,SPG240,DEAD,2020-02-12,2020-12-22,69,85.19676771970549,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,8163C,SPG240,DEAD,2020-02-12,2021-01-28,69,84.09635258771345,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,8229V,SPG120,CULLED,2020-02-12,2021-01-29,71,106.44577554747791,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,8532V,SPG120,CULLED,2020-02-12,2021-01-18,71,97.42313196951012,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,8537V,SPG120,CULLED,2020-02-12,2021-01-18,71,91.86176500842004,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,8540V,SPG120,CULLED,2020-02-12,2021-01-18,71,98.7032554621615,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,8557V,SPG120,CULLED,2020-02-12,2021-01-18,71,95.34155942818131,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,8602V,SPG110,CULLED,2020-02-12,2021-01-18,71,102.17951916330055,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,8809V,SPG120,CULLED,2020-02-12,2021-01-18,71,101.51010837008961,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,8852V,SPG120,DEAD,2020-02-12,2020-12-22,69,107.11531143540009,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,8985V,SPG120,CULLED,2020-02-12,2021-01-29,71,103.47408322226796,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,8986V,SPG120,CULLED,2020-02-12,2021-01-18,71,102.79911460346608,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9013G,SPG110,CULLED,2020-09-04,2021-01-29,71,110.62420467784926,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9017G,SPG110,CULLED,2020-09-04,2021-01-18,71,95.19184478204235,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9165G,SPG110,CULLED,2020-09-04,2021-01-29,71,107.41357309883493,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9209V,SPG110,CULLED,2020-02-12,2021-01-29,71,114.16657615634126,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9214V,SPG110,CULLED,2020-02-12,2021-01-18,71,98.60246314780419,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9295G,SPG120,CULLED,2020-09-04,2021-01-18,71,101.72820445905812,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9297G,SPG120,CULLED,2020-09-04,2021-01-29,71,118.68433656729701,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9317G,SPG110,CULLED,2020-09-04,2021-01-18,71,98.72823660136443,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9348G,SPG120,CULLED,2020-09-04,2021-01-29,71,112.52723153754474,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9448G,SPG120,CULLED,2020-09-04,2021-01-29,71,120.36221410825294,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9451G,SPG120,CULLED,2020-09-04,2021-01-18,71,103.53458281850301,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,9581G,SPG120,CULLED,2020-09-04,2021-01-29,71,107.89790989865841,GCM23-4 71,GCM23-4,71,CULLEDGENETICS
GCM23-4,EX_21388,OTHER,CULLED,2021-01-18,2021-03-02,74,NA,GCM23-4 74,GCM23-4,74,CULLEDOTHER
GCM23-4,EX_21722,OTHER,CULLED,2021-01-18,2021-03-02,74,NA,GCM23-4 74,GCM23-4,74,CULLEDOTHER
GCM23-4,EX_35593,OTHER,DEAD,2021-01-18,2021-01-19,68,NA,GCM23-4 68,GCM23-4,68,DIED
GCM23-4,EX_Z6213,OTHER,DEAD,2020-02-18,2021-03-09,69,NA,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
GCM23-4,EX_Z6298,OTHER,DEAD,2020-02-18,2021-03-09,69,NA,GCM23-4 69,GCM23-4,69,EUTHANIZEDFEET/LEGS
High Desert,1303G,SPG240,DEAD,2020-11-09,2021-02-15,1,96.89829343717822,High Desert 1,High Desert,1,DIED
High Desert,1490G,SPG240,CULLED,2020-11-09,2021-01-07,20,102.32186053818036,High Desert 20,High Desert,20,WILL NOT TRAIN
High Desert,1752G,SPG240,CULLED,2020-11-09,2021-01-07,16,99.09482912524412,High Desert 16,High Desert,16,FEETANDLEGS
High Desert,1820G,SPG240,CULLED,2020-11-09,2021-01-06,16,97.73163424301109,High Desert 16,High Desert,16,FEETANDLEGS
High Desert,1858G,SPG240,CULLED,2020-11-09,2021-02-04,16,97.21924814018968,High Desert 16,High Desert,16,FEETANDLEGS
High Desert,1864G,SPG240,DEAD,2020-11-09,2021-03-08,1,102.74123978030279,High Desert 1,High Desert,1,DIED
High Desert,2070N,SPG120,CULLED,2019-07-17,2021-01-07,17,89.6801355080095,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,3160P,SPG240,DEAD,2019-08-20,2021-02-04,1,102.99348727512114,High Desert 1,High Desert,1,DIED
High Desert,34021,DNA400,CULLED,2020-09-14,2021-01-07,18,NA,High Desert 18,High Desert,18,SEMEN QUALITY
High Desert,34026,DNA400,CULLED,2020-09-14,2021-01-07,18,NA,High Desert 18,High Desert,18,SEMEN QUALITY
High Desert,34030,DNA400,DEAD,2020-09-14,2021-01-14,1,NA,High Desert 1,High Desert,1,DIED
High Desert,3627P,SPG240,CULLED,2019-08-20,2021-01-20,16,88.64365084580497,High Desert 16,High Desert,16,FEETANDLEGS
High Desert,41061,FASTLR,CULLED,2020-07-27,2021-01-07,17,NA,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,416HO,SPG240,CULLED,2019-01-19,2021-01-07,19,89.91823923560861,High Desert 19,High Desert,19,ANATOMY
High Desert,41742,FASTLR,CULLED,2020-07-27,2021-01-07,17,NA,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,4227F,SPG240,CULLED,2020-05-22,2021-01-24,16,98.56143812476235,High Desert 16,High Desert,16,FEETANDLEGS
High Desert,4228F,SPG240,DEAD,2020-05-22,2021-02-09,1,113.91346828409748,High Desert 1,High Desert,1,DIED
High Desert,44157,FASTLR,CULLED,2020-07-27,2021-01-07,17,NA,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,4467R,SPG240,CULLED,2019-11-11,2021-01-07,18,109.5837326094824,High Desert 18,High Desert,18,SEMEN QUALITY
High Desert,466HO,SPG240,CULLED,2019-01-19,2021-02-04,16,100.126002207449,High Desert 16,High Desert,16,FEETANDLEGS
High Desert,467Y1,SPG240,DEAD,2018-04-02,2021-01-06,1,107.48758921081371,High Desert 1,High Desert,1,DIED
High Desert,4845N,SPG120,CULLED,2019-07-17,2021-01-07,17,83.95725229693376,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,496HO,SPG240,CULLED,2019-01-19,2021-01-06,21,109.00000874841889,High Desert 21,High Desert,21,BEHAVIOR
High Desert,51171,FASTLR,CULLED,2020-07-27,2021-01-07,17,NA,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,54411,FASTLR,CULLED,2020-07-27,2021-01-07,17,NA,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,54488,FASTLR,CULLED,2020-07-27,2021-01-07,17,NA,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,56174,FASTLR,CULLED,2020-07-27,2021-01-07,17,NA,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,56267,FASTLR,CULLED,2020-07-27,2021-01-07,17,NA,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,56903,FASTLR,CULLED,2020-07-27,2021-01-07,17,NA,High Desert 17,High Desert,17,GENETIC SERVICES
High Desert,6792F,SPG240,CULLED,2020-11-09,2021-01-07,16,104.71021820596238,High Desert 16,High Desert,16,FEETANDLEGS
High Desert,8130U,SPG120,DEAD,2020-03-02,2021-01-01,1,100.72414284628015,High Desert 1,High Desert,1,DIED
High Desert,8846U,SPG240,CULLED,2020-03-02,2021-01-06,16,95.06396301950872,High Desert 16,High Desert,16,FEETANDLEGS
High Desert,9347U,SPG240,CULLED,2020-03-02,2021-01-07,18,111.27023755226647,High Desert 18,High Desert,18,SEMEN QUALITY
Ingold,1485J,SPG240,CULLED,2020-12-01,2021-01-25,7,106.80657579903257,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,1580J,SPG240,CULLED,2020-12-01,2021-01-25,9,112.90042978674947,Ingold 9,Ingold,9,Libido
Ingold,1688J,SPG240,CULLED,2020-12-01,2021-01-25,9,99.66443287982123,Ingold 9,Ingold,9,Libido
Ingold,1798J,SPG240,CULLED,2020-12-01,2021-01-25,9,101.73401045203016,Ingold 9,Ingold,9,Libido
Ingold,1828J,SPG240,CULLED,2020-12-01,2021-01-25,9,98.46045822466898,Ingold 9,Ingold,9,Libido
Ingold,1849J,SPG240,CULLED,2020-12-01,2021-01-25,7,102.22938869482134,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,1854J,SPG240,CULLED,2020-12-01,2021-01-25,9,104.33671235532294,Ingold 9,Ingold,9,Libido
Ingold,1948J,SPG240,CULLED,2020-12-01,2021-01-25,9,103.41234847205301,Ingold 9,Ingold,9,Libido
Ingold,1955J,SPG240,CULLED,2020-12-01,2021-01-25,7,101.25816275640322,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,2930D,SPG240,CULLED,2019-10-24,2021-01-25,9,95.78186357378011,Ingold 9,Ingold,9,Libido
Ingold,3299D,SPG240,CULLED,2019-12-12,2021-01-25,7,99.78689518993866,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,3507D,SPG240,CULLED,2019-12-12,2021-01-25,7,101.96876710269034,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,4232E,SPG240,DEAD,2020-02-19,2021-01-07,2,98.14439074947077,Ingold 2,Ingold,2,Death-Terminated
Ingold,4300H,SPG240,CULLED,2020-10-14,2021-01-25,9,92.40301707975077,Ingold 9,Ingold,9,Libido
Ingold,4424H,SPG240,CULLED,2020-10-14,2021-01-25,9,95.51785636505146,Ingold 9,Ingold,9,Libido
Ingold,4540H,SPG240,CULLED,2020-10-14,2021-01-25,9,97.65779469539083,Ingold 9,Ingold,9,Libido
Ingold,4865G,SPG240,DEAD,2020-08-12,2021-01-12,5,95.06926257068109,Ingold 5,Ingold,5,Illines/Injury
Ingold,4884G,SPG240,CULLED,2020-08-12,2021-01-25,7,75.91583547121343,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,4886G,SPG240,DEAD,2020-08-12,2020-12-29,5,89.68222062760394,Ingold 5,Ingold,5,Illines/Injury
Ingold,4990E,SPG240,CULLED,2020-04-15,2021-01-25,7,108.66373076622163,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,5031E,SPG240,DEAD,2020-04-15,2021-01-28,5,87.57446491141454,Ingold 5,Ingold,5,Illines/Injury
Ingold,5070E,SPG240,DEAD,2020-04-15,2021-01-11,1,93.7624310056673,Ingold 1,Ingold,1,Death-Expired
Ingold,5088E,SPG240,DEAD,2020-04-15,2021-02-15,2,82.2020482451061,Ingold 2,Ingold,2,Death-Terminated
Ingold,5165E,SPG240,CULLED,2020-04-15,2021-01-25,7,101.355282541565,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,5185G,SPG240,CULLED,2020-08-12,2021-01-25,7,106.1262586532094,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,5332E,SPG240,CULLED,2020-04-15,2021-01-25,7,110.93788142355211,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,5343E,SPG240,DEAD,2020-04-15,2021-01-11,2,111.18280630493408,Ingold 2,Ingold,2,Death-Terminated
Ingold,5345E,SPG240,DEAD,2020-04-15,2021-01-22,5,121.15018404959231,Ingold 5,Ingold,5,Illines/Injury
Ingold,6567C,SPG240,CULLED,2019-10-24,2021-01-25,7,111.63919855320738,Ingold 7,Ingold,7,Semen Quality/Fertility
Ingold,6796A,SPG240,CULLED,2019-08-28,2021-01-25,3,110.72896628841443,Ingold 3,Ingold,3,Age/Size
Ingold,713K3,SPG240,CULLED,2019-05-01,2021-01-25,3,90.9745781121031,Ingold 3,Ingold,3,Age/Size
Ingold,8915F,SPG240,DEAD,2020-06-17,2021-02-05,2,95.93082859407707,Ingold 2,Ingold,2,Death-Terminated
Ingold,8992F,SPG240,CULLED,2020-06-17,2021-01-25,9,101.722524805586,Ingold 9,Ingold,9,Libido
Ingold,9189F,SPG240,DEAD,2020-06-17,2021-01-26,2,101.39689883562947,Ingold 2,Ingold,2,Death-Terminated
Ingold,9305F,SPG240,CULLED,2020-06-17,2021-01-25,9,102.48664333831802,Ingold 9,Ingold,9,Libido
Ingold,9559F,SPG240,CULLED,2020-06-17,2021-01-25,9,90.72263830512927,Ingold 9,Ingold,9,Libido
Ingold,9862B,SPG240,DEAD,2019-12-12,2020-12-27,5,100.95740572577304,Ingold 5,Ingold,5,Illines/Injury
Ingold,EX_4978EA,OTHER,DEAD,2019-01-22,2021-03-11,2,NA,Ingold 2,Ingold,2,Death-Terminated
