Boar Stud,BoarID,Breed.x,Boar Status,Collnum,Col_Date,Collected,Collection Status,Distributed,Index
Skyline Boar Stud,2103261,SPG240,WORKING,20000449501,2024-04-25,YES,US,YES,103.68305120595878
Skyline Boar Stud,2085545,SPG240,NONWORKING,20000449615,2024-04-26,YES,TR,NO,103.63368408879867
Skyline Boar Stud,2103030,SPG240,WORKING,20000449499,2024-04-25,YES,US,YES,103.2415307149875
Skyline Boar Stud,2021138,SPG240,NONWORKING,20000449604,2024-04-26,YES,TR,NO,103.1402112474498
Skyline Boar Stud,2103364,SPG240,NONWORKING,20000449616,2024-04-26,YES,TR,NO,102.9532981995764
Skyline Boar Stud,2097420,SPG240,WORKING,20000449548,2024-04-26,YES,US,YES,102.9474506337152
Skyline Boar Stud,2096840,SPG240,WORKING,20000449547,2024-04-26,YES,US,YES,102.86920390606386
Skyline Boar Stud,2103312,SPG240,WORKING,20000449551,2024-04-26,YES,US,YES,102.69653588938523
Skyline Boar Stud,2097244,SPG240,WORKING,20000449559,2024-04-26,YES,US,YES,102.66161810855878
Skyline Boar Stud,2103404,SPG240,WORKING,20000449494,2024-04-25,YES,US,YES,102.65764757703275
Skyline Boar Stud,2085252,SPG240,WORKING,20000449493,2024-04-25,YES,US,YES,102.567587842401
Skyline Boar Stud,2097450,SPG240,WORKING,20000449546,2024-04-26,YES,US,YES,102.55874228986461
Skyline Boar Stud,2014421,SPG240,WORKING,20000449550,2024-04-26,YES,US,YES,102.4338564938162
Skyline Boar Stud,2096939,SPG240,WORKING,20000449549,2024-04-26,YES,US,YES,102.3989822583568
Skyline Boar Stud,2103309,SPG240,WORKING,20000449560,2024-04-26,YES,US,YES,102.37723090959905
Skyline Boar Stud,2103305,SPG240,WORKING,20000449563,2024-04-26,YES,TR,NO,102.29914886536244
Skyline Boar Stud,2085212,SPG240,WORKING,20000449490,2024-04-25,YES,US,YES,102.06862986246054
Skyline Boar Stud,2085263,SPG240,WORKING,20000449558,2024-04-26,YES,US,YES,102.05426942089038
Skyline Boar Stud,2103040,SPG240,WORKING,20000449561,2024-04-26,YES,US,YES,101.9449718831531
Skyline Boar Stud,2103314,SPG240,WORKING,20000449562,2024-04-26,YES,US,YES,101.7863401576319
Skyline Boar Stud,2103082,SPG240,WORKING,20000449564,2024-04-26,YES,US,YES,101.7705384014521
Skyline Boar Stud,2103321,SPG240,WORKING,20000449565,2024-04-26,YES,US,YES,101.14420414682532
Skyline Boar Stud,2103300,SPG240,WORKING,20000449567,2024-04-26,YES,US,YES,101.01820492694306
Skyline Boar Stud,2085226,SPG240,NONWORKING,20000449617,2024-04-26,YES,TR,NO,100.99522696142233
Skyline Boar Stud,2085434,SPG240,WORKING,20000449566,2024-04-26,YES,US,YES,100.65092551777268
Skyline Boar Stud,2085482,SPG240,WORKING,20000449568,2024-04-26,YES,US,YES,100.64057757458556
Skyline Boar Stud,2103019,SPG240,WORKING,20000449569,2024-04-26,YES,US,YES,100.5888693203119
Skyline Boar Stud,2085468,SPG240,WORKING,20000449570,2024-04-26,YES,US,YES,100.51155089647055
Skyline Boar Stud,2000190,SPG240,NONWORKING,20000449600,2024-04-26,YES,TR,NO,100.30378426883145
Skyline Boar Stud,2097421,SPG240,WORKING,20000449597,2024-04-26,YES,US,NO,100.29820296348589
Skyline Boar Stud,2097291,SPG240,WORKING,20000449590,2024-04-26,YES,US,NO,100.10165404870845
Skyline Boar Stud,2103310,SPG240,WORKING,20000449593,2024-04-26,YES,US,NO,100.05242318800474
Skyline Boar Stud,2097246,SPG240,WORKING,20000449595,2024-04-26,YES,US,NO,99.9363315191036
Skyline Boar Stud,2085379,SPG240,WORKING,20000449594,2024-04-26,YES,US,NO,99.88703990337122
Skyline Boar Stud,2085253,SPG240,WORKING,20000449592,2024-04-26,YES,US,NO,99.7531849949857
Skyline Boar Stud,2097399,SPG240,WORKING,20000449591,2024-04-26,YES,US,NO,99.69930938106445
Skyline Boar Stud,2097285,SPG240,WORKING,20000449596,2024-04-26,YES,US,NO,99.69639940539815
Skyline Boar Stud,2021335,SPG240,NONWORKING,20000449622,2024-04-26,YES,TR,NO,99.67949051482263
Skyline Boar Stud,2103503,SPG240,WORKING,NA,NA,NO,NA,NO,99.56313672388427
Skyline Boar Stud,2096804,SPG240,WORKING,20000449557,2024-04-26,YES,US,NO,99.52486079559047
Skyline Boar Stud,2032022,SPG240,WORKING,20000449556,2024-04-26,YES,US,NO,99.46694690395864
Skyline Boar Stud,2097029,SPG240,WORKING,20000449555,2024-04-26,YES,US,NO,99.42881162737208
Skyline Boar Stud,2085493,SPG240,WORKING,20000449553,2024-04-26,YES,US,NO,99.2137980523992
Skyline Boar Stud,2096934,SPG240,WORKING,20000449554,2024-04-26,YES,US,NO,99.20505616150004
Skyline Boar Stud,2096839,SPG240,NONWORKING,20000449610,2024-04-26,YES,TR,NO,99.1891920951714
Skyline Boar Stud,2085449,SPG240,WORKING,20000449552,2024-04-26,YES,US,NO,99.05969667947079
Skyline Boar Stud,2097485,SPG240,WORKING,20000449543,2024-04-26,YES,US,NO,99.02834763948933
Skyline Boar Stud,2103065,SPG240,WORKING,20000449542,2024-04-26,YES,US,NO,99.01444617699875
Skyline Boar Stud,2103217,SPG240,WORKING,20000449541,2024-04-26,YES,US,NO,98.78000708611135
Skyline Boar Stud,2096870,SPG240,WORKING,20000449540,2024-04-26,YES,US,NO,98.69643304302922
Skyline Boar Stud,2021332,SPG240,WORKING,20000449539,2024-04-26,YES,US,NO,98.69429011781945
Skyline Boar Stud,2096974,SPG240,WORKING,20000449538,2024-04-26,YES,US,NO,98.6407439809258
Skyline Boar Stud,2085492,SPG240,WORKING,20000449535,2024-04-25,YES,US,NO,98.38129149564855
Skyline Boar Stud,2103363,SPG240,WORKING,20000449534,2024-04-25,YES,US,NO,98.35155459882594
Skyline Boar Stud,2085110,SPG240,WORKING,20000449533,2024-04-25,YES,US,NO,98.31661034266675
Skyline Boar Stud,2085152,SPG240,WORKING,20000449532,2024-04-25,YES,US,NO,98.2929990639588
Skyline Boar Stud,2097437,SPG240,WORKING,20000449531,2024-04-25,YES,US,NO,98.27075050370387
Skyline Boar Stud,2103236,SPG240,WORKING,20000449530,2024-04-25,YES,TR,NO,98.16006641292518
Skyline Boar Stud,2097052,SPG240,WORKING,20000449529,2024-04-25,YES,US,NO,97.92993472544458
Skyline Boar Stud,2085198,SPG240,NONWORKING,20000449609,2024-04-26,YES,TR,NO,97.85061395727782
Skyline Boar Stud,2103457,SPG240,WORKING,20000449527,2024-04-25,YES,US,NO,97.82314553391471
Skyline Boar Stud,2000167,SPG240,WORKING,20000449528,2024-04-25,YES,US,NO,97.8217496920278
Skyline Boar Stud,2097115,SPG240,WORKING,20000449526,2024-04-25,YES,US,NO,97.37614329124152
Skyline Boar Stud,2096879,SPG240,WORKING,20000449525,2024-04-25,YES,US,NO,97.30887328820651
Skyline Boar Stud,2085313,SPG240,WORKING,20000449524,2024-04-25,YES,US,NO,97.13450054322897
Skyline Boar Stud,2014467,SPG240,WORKING,20000449523,2024-04-25,YES,US,NO,97.06541981961674
Skyline Boar Stud,2084787,SPG240,WORKING,20000449470,2024-04-24,YES,US,NO,96.97188859545383
Skyline Boar Stud,2085180,SPG240,WORKING,20000449469,2024-04-24,YES,US,NO,96.87154145051204
Skyline Boar Stud,2103322,SPG240,WORKING,20000449468,2024-04-24,YES,US,NO,96.64497663494943
Skyline Boar Stud,2085187,SPG240,WORKING,20000449467,2024-04-24,YES,US,NO,96.36270392609423
Skyline Boar Stud,3165F,SPG240,WORKING,20000449466,2024-04-24,YES,US,NO,95.87447811431119
Skyline Boar Stud,2103373,SPG240,WORKING,20000449465,2024-04-24,YES,US,NO,95.61186868951499
Skyline Boar Stud,2014478,SPG240,WORKING,20000449464,2024-04-24,YES,US,NO,95.55202761952195
Skyline Boar Stud,2014466,SPG240,WORKING,20000449463,2024-04-24,YES,US,NO,95.40015768579524
Skyline Boar Stud,2097430,SPG240,WORKING,20000449462,2024-04-24,YES,US,NO,95.36377744940877
Skyline Boar Stud,2032088,SPG240,NONWORKING,20000449613,2024-04-26,YES,TR,NO,95.3002402784424
Skyline Boar Stud,2014627,SPG240,WORKING,20000449461,2024-04-24,YES,US,NO,95.205630687923275
Skyline Boar Stud,2021313,SPG240,WORKING,20000449460,2024-04-24,YES,US,NO,94.97423115533739
Skyline Boar Stud,2021330,SPG240,WORKING,20000449459,2024-04-24,YES,US,NO,94.86799830986645
Skyline Boar Stud,2031967,SPG240,WORKING,20000449458,2024-04-24,YES,US,NO,94.46091536245358
Skyline Boar Stud,2085211,SPG240,WORKING,20000449457,2024-04-24,YES,US,NO,94.33030076822669
Skyline Boar Stud,2097390,SPG240,WORKING,20000449456,2024-04-24,YES,US,NO,94.27173062902637
Skyline Boar Stud,2014625,SPG240,WORKING,20000449455,2024-04-24,YES,US,NO,94.26202287558789
Skyline Boar Stud,2021014,SPG240,WORKING,20000449454,2024-04-24,YES,US,NO,94.12333796502271
Skyline Boar Stud,2085448,SPG240,WORKING,20000449453,2024-04-24,YES,US,NO,94.08322606284172
Skyline Boar Stud,2096918,SPG240,WORKING,20000449452,2024-04-24,YES,US,NO,93.93929474522959
Skyline Boar Stud,2096986,SPG240,WORKING,20000449451,2024-04-24,YES,US,NO,93.86770601799053
Skyline Boar Stud,2085140,SPG240,NONWORKING,20000449612,2024-04-26,YES,TR,NO,93.11027884715116
Skyline Boar Stud,2085155,SPG240,WORKING,20000449450,2024-04-24,YES,US,NO,92.82958270897679
Skyline Boar Stud,2085175,SPG240,WORKING,20000449449,2024-04-24,YES,US,NO,92.69314184302901
Skyline Boar Stud,2085756,SPG240,WORKING,20000449448,2024-04-24,YES,US,NO,92.61002916842462
Skyline Boar Stud,1551U,SPG240,WORKING,20000449447,2024-04-24,YES,US,NO,92.56646230665396
Skyline Boar Stud,2097311,SPG240,WORKING,20000449446,2024-04-24,YES,US,NO,92.24656326939822
Skyline Boar Stud,2085349,SPG240,NONWORKING,20000449621,2024-04-26,YES,TR,NO,92.2417086883655
Skyline Boar Stud,2085115,SPG240,WORKING,20000449445,2024-04-24,YES,US,NO,92.16543976827386
Skyline Boar Stud,7835G,SPG240,WORKING,20000449444,2024-04-24,YES,US,NO,92.1427871933529
Skyline Boar Stud,2085323,SPG240,WORKING,20000449443,2024-04-24,YES,US,NO,91.96126181171486
Skyline Boar Stud,2085224,SPG240,WORKING,20000449442,2024-04-24,YES,US,NO,91.87288089537552
Skyline Boar Stud,2857F,SPG240,WORKING,20000449439,2024-04-24,YES,US,NO,91.36752730263666
Skyline Boar Stud,2000265,SPG240,WORKING,20000449438,2024-04-24,YES,US,NO,90.5830821762348
Skyline Boar Stud,2000186,SPG240,WORKING,20000449437,2024-04-24,YES,US,NO,90.4823268609892
Skyline Boar Stud,2031900,SPG240,WORKING,20000449436,2024-04-24,YES,US,NO,90.45310070820243
Skyline Boar Stud,2085257,SPG240,WORKING,20000449435,2024-04-24,YES,US,NO,90.08619318484477
Skyline Boar Stud,3080F,SPG240,WORKING,20000449434,2024-04-24,YES,US,NO,89.68079596069937
Skyline Boar Stud,2031907,SPG240,NONWORKING,20000449606,2024-04-26,YES,TR,NO,88.74173148432554
Skyline Boar Stud,2949F,SPG240,WORKING,20000449433,2024-04-24,YES,US,NO,88.50673421936398
Skyline Boar Stud,1045H,SPG240,WORKING,20000449432,2024-04-24,YES,US,NO,88.38014867690363
Skyline Boar Stud,2031922,SPG240,WORKING,20000449431,2024-04-24,YES,US,NO,88.17365388299181
Skyline Boar Stud,2000223,SPG240,WORKING,20000449430,2024-04-24,YES,US,NO,88.15575687250825
Skyline Boar Stud,2085174,SPG240,WORKING,20000449429,2024-04-24,YES,US,NO,87.97853026817401
Skyline Boar Stud,2085348,SPG240,WORKING,20000449428,2024-04-24,YES,US,NO,87.94863952341802
Skyline Boar Stud,2021310,SPG240,WORKING,20000449395,2024-04-22,YES,US,NO,87.92936287636147
Skyline Boar Stud,2000195,SPG240,WORKING,20000449388,2024-04-22,YES,US,NO,86.8234544612264
Skyline Boar Stud,3057F,SPG240,NONWORKING,20000449619,2024-04-26,YES,TR,NO,86.21850457295399
Skyline Boar Stud,2021073,SPG240,WORKING,20000449392,2024-04-22,YES,US,NO,85.32086600352565
Skyline Boar Stud,2000261,SPG240,WORKING,20000449391,2024-04-22,YES,US,NO,84.74738773181329
Skyline Boar Stud,2760F,SPG240,WORKING,20000449390,2024-04-22,YES,US,NO,84.50786401118783
Skyline Boar Stud,2084711,SPG240,WORKING,20000449389,2024-04-22,YES,US,NO,84.02923083979483
Skyline Boar Stud,1003H,SPG240,NONWORKING,20000449601,2024-04-26,YES,TR,NO,83.15770662640558
Skyline Boar Stud,2085332,SPG240,WORKING,20000449387,2024-04-22,YES,US,NO,83.11714917386315
Skyline Boar Stud,2084835,SPG240,WORKING,20000449386,2024-04-22,YES,US,NO,82.79512413610878
Skyline Boar Stud,2014313,SPG240,WORKING,20000449385,2024-04-22,YES,US,NO,82.59840838602614
Skyline Boar Stud,2031804,SPG240,WORKING,20000449384,2024-04-22,YES,US,NO,81.49323530788674
Skyline Boar Stud,2021111,SPG240,WORKING,20000449394,2024-04-22,YES,US,NO,81.32866535968978
Skyline Boar Stud,5324F,SPG240,NONWORKING,20000449620,2024-04-26,YES,TR,NO,80.47663396677558
Skyline Boar Stud,2000101,SPG240,WORKING,20000449383,2024-04-22,YES,US,NO,80.42581513340093
Skyline Boar Stud,2085173,SPG240,WORKING,20000449382,2024-04-22,YES,US,NO,80.29495094129328
Skyline Boar Stud,2031720,SPG240,WORKING,20000449381,2024-04-22,YES,US,NO,79.9006240292876
Skyline Boar Stud,2085303,SPG240,WORKING,20000449380,2024-04-22,YES,US,NO,77.47691114723928
Skyline Boar Stud,2021243,SPG240,WORKING,20000449379,2024-04-22,YES,US,NO,77.13950047658653
Skyline Boar Stud,2032052,SPG240,WORKING,20000449378,2024-04-22,YES,US,NO,76.5345789770533
Skyline Boar Stud,6953G,SPG240,NONWORKING,20000449614,2024-04-26,YES,TR,NO,73.77127598212905
Skyline Boar Stud,2014456,SPG240,WORKING,20000449375,2024-04-22,YES,US,NO,72.24275336518059
Skyline Boar Stud,1028H,SPG240,NONWORKING,20000449598,2024-04-26,YES,TR,NO,71.12950453482166
Skyline Boar Stud,7715G,SPG240,NONWORKING,20000449611,2024-04-26,YES,TR,NO,68.94007816545408
Skyline Boar Stud,28087,TNLR,WORKING,20000449393,2024-04-22,YES,US,YES,134
Skyline Boar Stud,28092,TNLR,WORKING,20000449473,2024-04-25,YES,TR,NO,130
Skyline Boar Stud,28077,TNLR,WORKING,20000449398,2024-04-22,YES,US,YES,128
Skyline Boar Stud,28088,TNLR,WORKING,20000449396,2024-04-22,YES,US,YES,127
Skyline Boar Stud,28051,TNLR,WORKING,20000449400,2024-04-22,YES,TR,NO,125
Skyline Boar Stud,28094,TNLR,WORKING,20000449403,2024-04-22,YES,US,YES,125
Skyline Boar Stud,28073,TNLR,WORKING,20000449474,2024-04-25,YES,TR,NO,124
Skyline Boar Stud,28085,TNLR,WORKING,20000449476,2024-04-25,YES,US,YES,123
Skyline Boar Stud,28098,TNLR,WORKING,20000449406,2024-04-22,YES,US,YES,123
Skyline Boar Stud,28099,TNLR,WORKING,20000449404,2024-04-22,YES,US,YES,123
Skyline Boar Stud,28081,TNLR,WORKING,20000449479,2024-04-25,YES,US,YES,121
Skyline Boar Stud,28083,TNLR,WORKING,20000449478,2024-04-25,YES,US,YES,121
Skyline Boar Stud,28079,TNLR,WORKING,20000449481,2024-04-25,YES,US,YES,120
Skyline Boar Stud,28086,TNLR,WORKING,20000449482,2024-04-25,YES,US,YES,120
Skyline Boar Stud,28093,TNLR,WORKING,20000449485,2024-04-25,YES,US,YES,120
Skyline Boar Stud,28074,TNLR,WORKING,20000449581,2024-04-26,YES,US,NO,119
Skyline Boar Stud,28091,TNLR,WORKING,20000449583,2024-04-26,YES,US,NO,119
Skyline Boar Stud,28097,TNLR,WORKING,20000449483,2024-04-25,YES,US,YES,119
Skyline Boar Stud,28071,TNLR,WORKING,20000449580,2024-04-26,YES,US,NO,118
Skyline Boar Stud,28060,TNLR,WORKING,20000449588,2024-04-26,YES,US,NO,117
Skyline Boar Stud,28069,TNLR,WORKING,20000449589,2024-04-26,YES,US,NO,117
Skyline Boar Stud,28070,TNLR,WORKING,20000449579,2024-04-26,YES,US,NO,117
Skyline Boar Stud,28096,TNLR,WORKING,20000449586,2024-04-26,YES,US,NO,117
Skyline Boar Stud,28059,TNLR,WORKING,20000449582,2024-04-26,YES,US,NO,115
Skyline Boar Stud,28082,TNLR,WORKING,20000449584,2024-04-26,YES,US,NO,115
Skyline Boar Stud,28055,TNLR,WORKING,20000449587,2024-04-26,YES,US,NO,114
Skyline Boar Stud,28061,TNLR,WORKING,20000449520,2024-04-25,YES,US,NO,114
Skyline Boar Stud,28075,TNLR,WORKING,20000449585,2024-04-26,YES,US,NO,114
Skyline Boar Stud,28076,TNLR,WORKING,20000449519,2024-04-25,YES,US,NO,114
Skyline Boar Stud,28080,TNLR,WORKING,20000449522,2024-04-25,YES,US,NO,114
Skyline Boar Stud,28090,TNLR,WORKING,20000449521,2024-04-25,YES,US,NO,114
Skyline Boar Stud,28052,TNLR,WORKING,20000449518,2024-04-25,YES,US,NO,112
Skyline Boar Stud,28100,TNLR,WORKING,20000449517,2024-04-25,YES,US,NO,112
Skyline Boar Stud,28056,TNLR,WORKING,20000449516,2024-04-25,YES,US,NO,111
Skyline Boar Stud,28084,TNLR,WORKING,20000449515,2024-04-25,YES,US,NO,110
Skyline Boar Stud,28063,TNLR,WORKING,20000449514,2024-04-25,YES,US,NO,107
Skyline Boar Stud,28058,TNLR,WORKING,20000449511,2024-04-25,YES,US,NO,106
Skyline Boar Stud,28078,TNLR,WORKING,20000449512,2024-04-25,YES,US,NO,106
Skyline Boar Stud,28089,TNLR,WORKING,20000449513,2024-04-25,YES,US,NO,106
Skyline Boar Stud,28062,TNLR,WORKING,20000449510,2024-04-25,YES,US,NO,105
Skyline Boar Stud,28064,TNLR,WORKING,20000449508,2024-04-25,YES,US,NO,104
Skyline Boar Stud,28067,TNLR,WORKING,20000449509,2024-04-25,YES,US,NO,104
Skyline Boar Stud,28095,TNLR,WORKING,20000449507,2024-04-25,YES,US,NO,103
Skyline Boar Stud,28054,TNLR,WORKING,20000449506,2024-04-25,YES,US,NO,101
Skyline Boar Stud,28065,TNLR,WORKING,20000449505,2024-04-25,YES,US,NO,96
SPGNC,2115475,SPG110,WORKING,20001178010,2024-04-26,YES,US,YES,134.21850483334646
SPGNC,2111812,SPG110,WORKING,20001178011,2024-04-26,YES,US,YES,130.8444027331366
SPGNC,2115473,SPG110,WORKING,NA,NA,NO,NA,NO,125.28192683000229
SPGNC,2115034,SPG110,WORKING,20001177968,2024-04-23,YES,US,NO,125.11694143041349
SPGNC,2115993,SPG110,WORKING,20001178015,2024-04-26,YES,US,YES,124.16869430274741
SPGNC,2115498,SPG110,WORKING,20001177970,2024-04-23,YES,US,NO,122.45633930746534
SPGNC,2115527,SPG110,WORKING,20001178014,2024-04-26,YES,US,YES,121.16553783274513
SPGNC,2115280,SPG110,WORKING,20001177983,2024-04-24,YES,US,YES,120.35960768356547
SPGNC,2115353,SPG110,WORKING,20001178009,2024-04-26,YES,US,YES,120.02681857312795
SPGNC,2102749,SPG110,WORKING,NA,NA,NO,NA,NO,119.1595251716702
SPGNC,2101738,SPG110,WORKING,20001177917,2024-04-22,YES,US,YES,117.95442641198571
SPGNC,2102947,SPG110,WORKING,NA,NA,NO,NA,NO,117.93944911382731
SPGNC,2094719,SPG110,WORKING,20001177919,2024-04-22,YES,TR,NO,116.38744170590611
SPGNC,2108550,SPG110,WORKING,20001177918,2024-04-22,YES,US,YES,116.34234249874983
SPGNC,2101886,SPG110,WORKING,NA,NA,NO,NA,NO,115.01647135533057
SPGNC,2115788,SPG110,WORKING,NA,NA,NO,NA,NO,113.23963919784998
SPGNC,2111272,SPG110,WORKING,NA,NA,NO,NA,NO,111.08220421381468
SPGNC,2111867,SPG110,WORKING,NA,NA,NO,NA,NO,102.47265919334184
SPGNC,2115515,SPG120,WORKING,NA,NA,NO,NA,NO,118.5772405526414
SPGNC,2095805,SPG120,WORKING,20001178020,2024-04-26,YES,US,YES,118.21335806432253
SPGNC,2115820,SPG120,WORKING,20001177979,2024-04-23,YES,TR,NO,117.61295694619379
SPGNC,2102224,SPG120,WORKING,20001178063,2024-04-26,YES,US,NO,116.61232297281643
SPGNC,2116276,SPG120,WORKING,NA,NA,NO,NA,NO,116.38438006577947
SPGNC,2101679,SPG120,WORKING,20001177923,2024-04-22,YES,US,YES,116.1486954825094
SPGNC,2110672,SPG120,WORKING,20001178064,2024-04-26,YES,US,NO,114.24677462694852
SPGNC,2110681,SPG120,WORKING,NA,NA,NO,NA,NO,114.14460875406509
SPGNC,2107623,SPG120,WORKING,NA,NA,NO,NA,NO,113.93769163344929
SPGNC,2111226,SPG120,WORKING,NA,NA,NO,NA,NO,113.72904443039512
SPGNC,2101246,SPG120,WORKING,NA,NA,NO,NA,NO,113.45052104612039
SPGNC,2115545,SPG120,WORKING,NA,NA,NO,NA,NO,113.27486316002117
SPGNC,2115202,SPG120,WORKING,NA,NA,NO,NA,NO,113.13210299859279
SPGNC,2100564,SPG120,WORKING,NA,NA,NO,NA,NO,113.01275488701567
SPGNC,2101853,SPG120,WORKING,NA,NA,NO,NA,NO,112.81429097005379
SPGNC,2115829,SPG120,WORKING,NA,NA,NO,NA,NO,112.42572233227183
SPGNC,2102422,SPG120,WORKING,NA,NA,NO,NA,NO,111.70788958504106
SPGNC,2083483,SPG120,WORKING,NA,NA,NO,NA,NO,110.41450329910842
SPGNC,2095757,SPG120,WORKING,NA,NA,NO,NA,NO,109.14484268721267
SPGNC,2083197,SPG120,WORKING,NA,NA,NO,NA,NO,109.13554573065684
SPGNC,2090616,SPG120,WORKING,NA,NA,NO,NA,NO,109.13110581598045
SPGNC,2091944,SPG120,WORKING,NA,NA,NO,NA,NO,109.07469567068298
SPGNC,2079149,SPG120,WORKING,NA,NA,NO,NA,NO,108.81409906283447
SPGNC,2101779,SPG120,WORKING,NA,NA,NO,NA,NO,108.39503482789327
SPGNC,2100041,SPG120,WORKING,20001177954,2024-04-23,YES,US,NO,106.6044090026761
SPGNC,2115667,SPG120,WORKING,NA,NA,NO,NA,NO,96.28296010068176
SPGNC,2111118,SPG120,WORKING,20001178013,2024-04-26,YES,US,YES,94.14049030082946
SPGNC,2115451,SPG120,WORKING,NA,NA,NO,NA,NO,94.10994949873104
SPGNC,2115338,SPG120,WORKING,NA,NA,NO,NA,NO,91.05089613849533
SPGNC,2111205,SPG120,WORKING,20001178012,2024-04-26,YES,US,YES,90.63145178154447
SPGNC,2111998,SPG120,WORKING,NA,NA,NO,NA,NO,87.74119043887491
SPGNC,2115882,SPG120,WORKING,20001177978,2024-04-23,YES,US,NO,86.36513451261214
SPGNC,2115642,SPG120,WORKING,NA,NA,NO,NA,NO,84.05108015383388
SPGNC,2115022,SPG120,WORKING,NA,NA,NO,NA,NO,78.26828776287618
SPGNC,2117084,SPG240,WORKING,20001177955,2024-04-23,YES,US,YES,133.00178257836578
SPGNC,2110123,SPG240,WORKING,20001177958,2024-04-23,YES,US,YES,132.92682840329184
SPGNC,2116521,SPG240,WORKING,20001177985,2024-04-24,YES,US,YES,131.24008818804816
SPGNC,2099443,SPG240,WORKING,20001178037,2024-04-26,YES,US,YES,128.76711653066766
SPGNC,2117547,SPG240,WORKING,20001177963,2024-04-23,YES,US,YES,127.40444567885321
SPGNC,2116808,SPG240,WORKING,20001177959,2024-04-23,YES,TR,NO,126.411860186315
SPGNC,2084875,SPG240,WORKING,20001178041,2024-04-26,YES,US,YES,125.22376401240255
SPGNC,2099818,SPG240,WORKING,20001178033,2024-04-26,YES,US,YES,124.75559860760598
SPGNC,2097835,SPG240,WORKING,20001178034,2024-04-26,YES,US,YES,124.27590935581915
SPGNC,2112020,SPG240,WORKING,20001177986,2024-04-24,YES,US,YES,123.66005685710742
SPGNC,2117278,SPG240,WORKING,NA,NA,NO,NA,NO,123.49192687572163
SPGNC,2113918,SPG240,WORKING,20001177961,2024-04-23,YES,TR,NO,123.13648148270515
SPGNC,2074885,SPG240,WORKING,20001177925,2024-04-22,YES,US,YES,122.59574298088916
SPGNC,2106229,SPG240,WORKING,20001178035,2024-04-26,YES,US,YES,122.57429046738828
SPGNC,2065511,SPG240,WORKING,20001177922,2024-04-22,YES,US,YES,122.41817634017491
SPGNC,2116990,SPG240,WORKING,20001177962,2024-04-23,YES,US,YES,122.34672198732262
SPGNC,2109368,SPG240,WORKING,20001178016,2024-04-26,YES,TR,NO,122.18456194157146
SPGNC,2109896,SPG240,WORKING,20001178017,2024-04-26,YES,US,YES,122.09351638038179
SPGNC,2096383,SPG240,WORKING,20001177927,2024-04-22,YES,US,YES,122.0341983084021
SPGNC,2116799,SPG240,WORKING,20001178018,2024-04-26,YES,US,YES,122.00513477073315
SPGNC,2105817,SPG240,WORKING,20001178027,2024-04-26,YES,US,YES,121.96079128198822
SPGNC,2096644,SPG240,WORKING,20001178038,2024-04-26,YES,US,YES,121.55719024106733
SPGNC,2109848,SPG240,WORKING,20001178036,2024-04-26,YES,US,YES,121.21135689437651
SPGNC,2105975,SPG240,WORKING,20001177921,2024-04-22,YES,US,YES,120.75319007261425
SPGNC,2106235,SPG240,WORKING,20001178039,2024-04-26,YES,US,YES,120.61988221305835
SPGNC,2110354,SPG240,WORKING,20001177957,2024-04-23,YES,US,YES,120.51187510811907
SPGNC,2096649,SPG240,WORKING,20001177928,2024-04-22,YES,US,YES,120.398811754876
SPGNC,2112089,SPG240,WORKING,20001177956,2024-04-23,YES,TR,NO,120.27634885980693
SPGNC,2117209,SPG240,WORKING,20001177964,2024-04-23,YES,US,YES,120.18178135686638
SPGNC,2110217,SPG240,WORKING,20001178029,2024-04-26,YES,US,YES,119.9772333575157
SPGNC,2097817,SPG240,WORKING,20001178042,2024-04-26,YES,US,YES,119.93496095623942
SPGNC,2116725,SPG240,WORKING,20001177960,2024-04-23,YES,US,YES,119.69055521042917
SPGNC,2117641,SPG240,WORKING,20001177965,2024-04-23,YES,TR,NO,119.5339952383002
SPGNC,2099337,SPG240,WORKING,20001177924,2024-04-22,YES,US,YES,119.40449401767903
SPGNC,2105961,SPG240,WORKING,20001177929,2024-04-22,YES,US,YES,118.53095275100065
SPGNC,2107228,SPG240,WORKING,20001177931,2024-04-22,YES,TR,NO,117.92071849363931
SPGNC,2099646,SPG240,WORKING,20001177967,2024-04-23,YES,US,YES,117.81379502060969
SPGNC,2094176,SPG240,WORKING,20001177930,2024-04-22,YES,US,YES,117.67922328796122
SPGNC,2109883,SPG240,WORKING,20001177933,2024-04-22,YES,US,YES,117.23102161462307
SPGNC,2098800,SPG240,WORKING,20001177936,2024-04-22,YES,US,YES,117.09752378152139
SPGNC,2103857,SPG240,WORKING,20001177934,2024-04-22,YES,US,YES,117.09320850488128
SPGNC,2096319,SPG240,WORKING,20001177940,2024-04-22,YES,US,YES,116.82968650247541
SPGNC,2096319,SPG240,WORKING,20001177935,2024-04-22,YES,US,YES,116.82968650247541
SPGNC,2053915,SPG240,WORKING,20001177937,2024-04-22,YES,US,YES,116.7462705407633
SPGNC,2116766,SPG240,WORKING,20001177920,2024-04-22,YES,US,YES,116.71425826628929
SPGNC,2110304,SPG240,WORKING,20001177966,2024-04-23,YES,US,YES,116.67303046971462
SPGNC,2086163,SPG240,WORKING,20001177932,2024-04-22,YES,US,YES,116.23890557170017
SPGNC,2103278,SPG240,WORKING,20001177938,2024-04-22,YES,US,YES,116.11774973644754
