Boar Stud,Inventory,Target,Inventory to target,boars,dist,actual,WeekCommencing,target,Missed Index,yrwk,Average Days Rest,Standard Deviation,Total Boars Culled,% Boars Culled in Bottom 25%,Total Boars,Boars Trained Within 14 Days,Percent Trained,% Boars Distributed,Average Inventory,rate,IScore,TScore,DScore,BScore,Total,wk,qt,yr,Month
MB 7094,332,450,73.77777778,332,288,102.0093667,18547,102.0414784,0.03211171,202042,7.874125874,2.385238619,45,31.11111111,87,79,90.8045977,86.74698795,371.5384615,0.121118012,1,3,3,3,10,42,4,2020,NA
MBW Cimarron,188,200,94,158,116,107.0593123,18547,107.1349047,0.075592328,202042,7.2890625,1.236914779,49,59.18367347,139,137,98.56115108,73.41772152,167,0.293413174,3,3,3,3,12,42,4,2020,NA
MBW Cyclone,199,200,99.5,184,174,100.7041795,18547,100.7041795,0,202042,6.98989899,1.813625527,86,65.11627907,56,52,92.85714286,94.56521739,222.3846154,0.386717399,3,3,3,3,12,42,4,2020,NA
MBW Yuma,159,145,109.6551724,98,81,105.1896295,18547,105.5536523,0.36402282,202042,7.309278351,1.603127313,89,102.247191,84,71,84.52380952,82.65306122,128.6153846,0.691985646,3,2,3,2,10,42,4,2020,NA
Norson,228,200,114,83,60,0,18547,0,0,202042,7.301369863,3.278708457,65,7.692307692,33,28,84.84848485,72.28915663,237.8461538,0.273285899,0,3,3,2,8,42,4,2020,NA
Prestage MS,204,0,0,112,86,97.98405799,18547,99.90307136,1.919013372,202042,7.791666667,1.3268343950000001,61,26.2295082,61,38,62.29508197,76.78571429,215.2307692,0.283416726,0,0,3,0,3,42,4,2020,NA
Princeton,231,435,53.10344828,194,165,103.5845112,18547,103.6266417,0.042130447,202042,6.881578947,0.767749247,141,92.19858156,67,65,97.01492537,85.05154639,281.3076923,0.501230517,3,3,3,3,12,42,4,2020,NA
Skyline Boar Stud,252,250,100.8,252,168,103.4660708,18547,103.4660708,0,202042,7.568181818,2.150324651,1,0,279,272,97.49103943,66.66666667,242.0769231,0.004130918,3,3,3,3,12,42,4,2020,NA
SPGNC,211,220,95.90909091,87,37,109.7391731,18547,109.7391731,0,202042,7.005524862,1.644847975,82,68.29268293,104,101,97.11538462,42.52873563,214,0.38317757,3,3,3,3,12,42,4,2020,NA
SPGTX,179,150,119.3333333,36,9,0,18547,0,0,202042,7.938356164,1.472612517,21,42.85714286,81,62,76.54320988,25,193.4615385,0.108548708,2,3,3,1,9,42,4,2020,NA
SPGVA,228,292,78.08219178,93,47,109.1298514,18547,109.1375753,0.007723856,202042,6.961748634,2.728293191,139,76.97841727,112,111,99.10714286,50.53763441,229.4615385,0.605766007,3,3,3,3,12,42,4,2020,NA
Clinton,249,0,0,209,144,101.0898035,18554,105.9360125,4.846208995,202043,8.102409639,3.43181111,107,34.57943925,128,94,73.4375,68.89952153,230.2307692,0.464751086,1,0,2,1,4,43,4,2020,NA
GCM23-4,231,0,0,184,166,100.5199171,18554,100.6136459,0.093728825,202043,7.434782609,1.791118278,54,44.44444444,51,49,96.07843137,90.2173913,240.6923077,0.224352828,2,3,3,3,11,43,4,2020,NA
High Desert,205,150,136.6666667,122,3,0,18547,0,0,202043,7.92,2.58069758,61,47.54098361,88,82,93.18181818,2.459016393,199.0769231,0.306414219,2,3,3,3,11,42,4,2020,NA
Ingold,163,0,0,141,83,98.52544834,18554,104.7652022,6.239753833,202043,9.50617284,1.810548652,60,28.33333333,64,56,87.5,58.86524823,160,0.375,0,0,1,2,3,43,4,2020,NA
MB 7081,191,200,95.5,94,79,103.1387946,18554,103.3954448,0.25665017,202043,7.336,1.883476538,88,55.68181818,100,59,59,84.04255319,185.6153846,0.474098632,3,2,3,0,8,43,4,2020,NA
MB 7082,205,200,102.5,79,60,106.0866693,18554,106.0866693,0,202043,7.209459459,1.683264476,62,67.74193548,74,55,74.32432432,75.94936709,180.7692308,0.342978723,3,3,3,1,10,43,4,2020,NA
MB 7092,378,450,84,378,307,107.0420682,18554,107.0434297,0.00136148,202043,7.9,2.025355499,63,58.73015873,120,115,95.83333333,81.21693122,410.6923077,0.153399513,3,3,3,3,12,43,4,2020,NA
MB 7093,420,450,93.33333333,420,262,106.4905835,18554,106.5041527,0.013569205,202043,8.081967213,2.186847975,81,62.96296296,110,107,97.27272727,62.38095238,417.1538462,0.194172967,3,3,2,3,11,43,4,2020,NA
MB 7093,420,450,93.33333333,420,262,106.1089949,18554,106.1203573,0.01136242,202043,8.081967213,2.186847975,81,62.96296296,110,107,97.27272727,62.38095238,417.1538462,0.194172967,3,3,2,3,11,43,4,2020,NA
MB 7094,329,450,73.11111111,329,262,102.6843885,18554,102.8977427,0.213354222,202043,7.674496644,1.462696848,45,31.11111111,87,79,90.8045977,79.63525836,368.3846154,0.122154938,1,3,3,3,10,43,4,2020,NA
MBW Cimarron,188,200,94,158,111,107.296751,18554,107.46147,0.164719016,202043,6.941489362,1.380452501,49,59.18367347,139,137,98.56115108,70.25316456,167.7692308,0.292067859,3,3,3,3,12,43,4,2020,NA
MBW Cyclone,196,200,98,181,170,100.0505653,18554,100.0850985,0.034533196,202043,6.956521739,0.659740692,86,65.11627907,16,14,87.5,93.92265193,218.5384615,0.393523407,3,3,3,2,11,43,4,2020,NA
MBW Yuma,158,145,108.9655172,97,81,105.4517693,18554,105.5199923,0.068222994,202043,8.258928571,3.306410742,89,102.247191,84,71,84.52380952,83.50515464,129,0.689922481,3,3,2,2,10,43,4,2020,NA
Norson,228,200,114,83,47,0,18554,0,0,202043,9.067114094,5.30510263,65,7.692307692,33,28,84.84848485,56.62650602,235.8461538,0.275603392,0,3,1,2,6,43,4,2020,NA
Prestage MS,203,0,0,111,67,97.73897647,18554,102.6251893,4.886212824,202043,8.198198198,1.438558747,61,26.2295082,61,38,62.29508197,60.36036036,215.6923077,0.282810271,0,0,2,0,2,43,4,2020,NA
Princeton,227,435,52.18390805,190,166,103.4419415,18554,103.4419415,0,202043,6.768867925,1.109362415,141,92.19858156,67,65,97.01492537,87.36842105,276.0769231,0.510727222,3,3,3,3,12,43,4,2020,NA
Skyline Boar Stud,251,250,100.4,251,168,103.2832436,18554,103.2832436,0,202043,8.666666667,3.843144474,1,0,279,272,97.49103943,66.93227092,243.5384615,0.004106128,3,3,2,3,11,43,4,2020,NA
SPGNC,209,220,95,75,55,106.4641405,18554,106.7679203,0.30377979,202043,7.969135802,2.019848219,82,68.29268293,104,101,97.11538462,73.33333333,216.0769231,0.379494482,3,2,3,3,11,43,4,2020,NA
SPGTX,179,150,119.3333333,36,11,0,18554,0,0,202043,9.085106383,2.517293198,21,42.85714286,41,37,90.24390244,30.55555556,191.5384615,0.109638554,2,3,1,3,9,43,4,2020,NA
SPGVA,228,292,78.08219178,93,51,108.8614652,18554,108.8614652,0,202043,7.278074866,1.877340986,139,76.97841727,144,143,99.30555556,54.83870968,229.5384615,0.605563003,3,3,3,3,12,43,4,2020,NA
Clinton,228,0,0,188,137,101.3513371,18561,105.4887955,4.137458406,202044,7.751633987,2.04965031,107,34.57943925,128,94,73.4375,72.87234043,226.4615385,0.472486413,1,0,3,1,5,44,4,2020,NA
GCM23-4,230,0,0,183,136,102.3871591,18561,102.530567,0.143407869,202044,7.963350785,1.987783023,54,44.44444444,51,49,96.07843137,74.31693989,237.3846154,0.227478937,2,3,3,3,11,44,4,2020,NA
High Desert,183,150,122,108,75,0,18554,0,0,202044,9.901639344,2.27239938,61,47.54098361,47,44,93.61702128,69.44444444,196.3846154,0.310614963,2,3,1,3,9,43,4,2020,NA
Ingold,162,0,0,140,81,98.50452863,18561,104.9964928,6.49196421,202044,11.46666667,6.746118318,60,28.33333333,95,76,80,57.85714286,162.0769231,0.370194589,0,0,0,2,2,44,4,2020,NA
MB 7081,191,200,95.5,94,71,104.6152056,18561,104.7261747,0.110969082,202044,8.417266187,3.191699562,68,70.58823529,80,39,48.75,75.53191489,185.6153846,0.366348943,3,3,2,0,8,44,4,2020,NA
MB 7082,204,200,102,78,55,106.6309512,18561,106.6309512,0,202044,7.106666667,2.085895963,82,76.82926829,114,86,75.43859649,70.51282051,183,0.448087432,3,3,3,1,10,44,4,2020,NA
MB 7092,374,450,83.11111111,374,278,108.3329149,18561,108.3549506,0.02203573,202044,7.705685619,1.896747777,94,60.63829787,120,115,95.83333333,74.3315508,402.5384615,0.233518058,3,3,3,3,12,44,4,2020,NA
MB 7093,372,450,82.66666667,372,240,106.9239548,18561,106.9264625,0.002507663,202044,7.876056338,2.348545937,127,64.56692913,110,107,97.27272727,64.51612903,410.6153846,0.30929187,3,3,3,3,12,44,4,2020,NA
MB 7093,372,450,82.66666667,372,240,106.9239548,18561,106.9258708,0.001915964,202044,7.876056338,2.348545937,127,64.56692913,110,107,97.27272727,64.51612903,410.6153846,0.30929187,3,3,3,3,12,44,4,2020,NA
MB 7094,377,450,83.77777778,327,287,101.5593153,18561,101.5645639,0.005248671,202044,6.767790262,1.20712639,45,31.11111111,47,46,97.87234043,87.7675841,362.0769231,0.124282983,1,3,3,3,10,44,4,2020,NA
MBW Cimarron,216,200,108,158,103,107.7305497,18561,108.0518497,0.321299993,202044,7.345744681,1.499601722,49,59.18367347,103,101,98.05825243,65.18987342,170.3846154,0.28758465,3,2,3,3,11,44,4,2020,NA
MBW Cyclone,265,200,132.5,250,250,100.9223414,18561,100.9223414,0,202044,7.474226804,1.660843056,89,65.16853933,16,14,87.5,100,215.9230769,0.412183826,3,3,3,2,11,44,4,2020,NA
MBW Yuma,150,145,103.4482759,91,77,105.7724367,18561,105.9138914,0.141454613,202044,7.963963964,2.71336064,94,107.4468085,84,71,84.52380952,84.61538462,127.4615385,0.737477369,3,3,3,2,11,44,4,2020,NA
Norson,228,200,114,83,61,0,18561,0,0,202044,11.73049645,7.805565261,66,7.575757576,33,28,84.84848485,73.4939759,233.5384615,0.282608696,0,3,0,2,5,44,4,2020,NA
Prestage MS,201,0,0,110,81,98.7420042,18561,100.6802653,1.938261118,202044,9.044776119,5.299830713,61,26.2295082,61,38,62.29508197,73.63636364,215.4615385,0.283113174,0,0,1,0,1,44,4,2020,NA
Princeton,302,435,69.42528736,196,168,103.4644466,18561,103.5822457,0.117799104,202044,7.142241379,2.043155647,141,94.32624113,67,65,97.01492537,85.71428571,268.7692308,0.524613623,3,3,3,3,12,44,4,2020,NA
Skyline Boar Stud,245,250,98,245,164,103.4073886,18561,103.4120641,0.00467553,202044,8.7,3.128728931,1,0,279,272,97.49103943,66.93877551,245.3076923,0.004076513,3,3,2,3,11,44,4,2020,NA
SPGNC,209,220,95,92,51,109.7733091,18561,109.7733091,0,202044,7.429411765,1.63839462,109,66.05504587,131,126,96.18320611,55.43478261,210.1538462,0.518667643,3,3,3,3,12,44,4,2020,NA
SPGTX,179,150,119.3333333,36,9,0,18561,0,0,202044,11.38571429,3.355626038,20,40,41,37,90.24390244,25,188.7692308,0.10594947,2,3,0,3,8,44,4,2020,NA
SPGVA,228,292,78.08219178,93,61,107.8426839,18561,107.8426839,0,202044,7.666666667,2.366431913,110,70.90909091,115,114,99.13043478,65.59139785,225.9230769,0.486891386,3,3,3,3,12,44,4,2020,NA
Clinton,216,0,0,181,118,101.0575165,18568,106.3514821,5.293965607,202045,8.233082707,3.195373592,107,34.57943925,128,94,73.4375,65.19337017,222.0769231,0.481815033,1,0,2,1,4,45,4,2020,NA
GCM23-4,229,0,0,182,147,102.0638711,18568,102.0647629,8.92e-4,202045,8.350253807,2.966507332,54,44.44444444,51,49,96.07843137,80.76923077,240.7692308,0.22428115,2,3,2,3,10,45,4,2020,NA
High Desert,182,150,121.3333333,107,71,100.8062141,18561,100.9936897,0.18747564,202045,8.157575758,2.230474944,61,47.54098361,47,44,93.61702128,66.35514019,197.3076923,0.309161793,2,3,2,3,10,44,4,2020,NA
Ingold,161,0,0,139,77,98.79140091,18568,105.4222031,6.630802159,202045,10.92391304,2.154645865,60,28.33333333,95,76,80,55.39568345,160.9230769,0.372848948,0,0,0,2,2,45,4,2020,NA
MB 7081,208,200,104,82,67,104.5629694,18568,104.7527604,0.189791017,202045,8.187969925,3.335189731,88,94.31818182,80,39,48.75,81.70731707,187.4615385,0.469429627,3,3,2,0,8,45,4,2020,NA
MB 7082,202,200,101,78,52,107.1586798,18568,107.1586798,0,202045,7.85625,2.231413448,82,76.82926829,97,69,71.13402062,66.66666667,185.6923077,0.441590721,3,3,3,1,10,45,4,2020,NA
MB 7092,372,450,82.66666667,372,304,107.3082235,18568,107.3540351,0.045811556,202045,8.15497076,2.159875736,94,60.63829787,80,78,97.5,81.72043011,406.6923077,0.231132968,3,3,2,3,11,45,4,2020,NA
MB 7093,371,450,82.44444444,371,237,107.0286403,18568,107.031932,0.003291713,202045,7.431952663,1.999209719,127,64.56692913,110,107,97.27272727,63.88140162,414.5384615,0.306364817,3,3,3,3,12,45,4,2020,NA
MB 7094,375,450,83.33333333,375,325,102.0363774,18568,102.556976,0.520598593,202045,8.204013378,2.821629773,45,31.11111111,47,46,97.87234043,86.66666667,367.4615385,0.122461796,1,1,2,3,7,45,4,2020,NA
MBW Cimarron,215,200,107.5,157,101,108.1704188,18568,108.1704188,0,202045,6.924324324,0.89969965,50,58,131,127,96.94656489,64.33121019,173.7692308,0.287737937,3,3,3,3,12,45,4,2020,NA
MBW Cyclone,249,200,124.5,234,230,102.1305221,18568,102.4956669,0.365144772,202045,6.759183673,0.726522812,85,69.41176471,86,84,97.6744186,98.29059829,222,0.382882883,3,2,3,3,11,45,4,2020,NA
MBW Yuma,147,145,101.3793103,89,84,105.0804465,18568,105.0804465,0,202045,8.263636364,3.811323719,96,108.3333333,84,71,84.52380952,94.38202247,125.6153846,0.7642376,3,3,2,2,10,45,4,2020,NA
Norson,199,200,99.5,83,57,0,18568,0,0,202045,8.15,3.283905238,62,0,0,0,0,68.6746988,232.7692308,0.266358229,0,3,2,3,8,45,4,2020,NA
Prestage MS,201,0,0,110,90,98.32645545,18568,99.1415717,0.81511625,202045,8.348684211,1.753935474,61,26.2295082,61,38,62.29508197,81.81818182,217.0769231,0.281006378,0,0,2,0,2,45,4,2020,NA
Princeton,295,435,67.81609195,257,203,104.7335845,18568,104.8714479,0.137863433,202045,7.073260073,0.810171547,144,96.52777778,67,65,97.01492537,78.988326850000007,273,0.527472527,3,3,3,3,12,45,4,2020,NA
Skyline Boar Stud,239,250,95.6,239,161,103.4653784,18568,103.6061264,0.140747955,202045,8.482926829,2.762840116,1,0,279,272,97.49103943,67.36401674,246.9230769,0.004049844,3,3,2,3,11,45,4,2020,NA
SPGNC,210,220,95.45454545,92,58,106.4216074,18568,107.897152,1.475544665,202045,7.756613757,1.930720614,109,66.05504587,131,126,96.18320611,63.04347826,215.9230769,0.504809405,3,0,3,3,9,45,4,2020,NA
SPGTX,176,150,117.3333333,35,11,0,18568,0,0,202045,10.1980198,3.274201588,23,39.13043478,41,37,90.24390244,31.42857143,188,0.122340426,1,3,0,3,7,45,4,2020,NA
SPGVA,227,292,77.73972603,92,53,108.8526853,18568,108.8526853,0,202045,7.420212766,2.537213082,110,70.90909091,115,114,99.13043478,57.60869565,227.9230769,0.482618967,3,3,3,3,12,45,4,2020,NA
Clinton,177,0,0,147,122,100.8816992,18575,103.862332,2.980632825,202046,8.014492754,2.68813426,121,28.09917355,96,71,73.95833333,82.99319728,214,0.565420561,0,0,2,1,3,46,4,2020,NA
GCM23-4,228,0,0,182,147,101.4752715,18575,101.7491765,0.273905005,202046,8.072815534,2.520073331,54,44.44444444,51,49,96.07843137,80.76923077,237.9230769,0.226964113,2,2,2,3,9,46,4,2020,NA
High Desert,225,150,150,107,14,0,18568,0,0,202046,8.098837209,1.212314416,61,47.54098361,47,44,93.61702128,13.08411215,198.7692308,0.306888545,2,3,2,3,10,45,4,2020,NA
Ingold,159,0,0,137,74,99.69661105,18575,105.6040352,5.907424138,202046,10.46666667,2.06196154,60,28.33333333,95,76,80,54.01459854,159.6923077,0.375722543,0,0,0,2,2,46,4,2020,NA
MB 7081,208,200,104,82,65,104.6150454,18575,104.632987,0.017941601,202046,7.928571429,3.489273875,88,94.31818182,118,46,38.98305085,79.26829268,189.1538462,0.465229768,3,3,3,0,9,46,4,2020,NA
MB 7082,201,200,100.5,77,56,105.7616529,18575,105.7616529,0,202046,7.339181287,1.762897824,60,86.66666667,97,69,71.13402062,72.72727273,187.7692308,0.319541172,3,3,3,1,10,46,4,2020,NA
MB 7092,369,450,82,369,275,108.7545833,18575,108.8332933,0.078709939,202046,7.779874214,1.920001967,94,60.63829787,80,78,97.5,74.52574526,396.3846154,0.237143412,3,3,3,3,12,46,4,2020,NA
MB 7093,371,450,82.44444444,371,269,105.6441547,18575,105.6540118,0.009857147,202046,6.986486486,1.497960134,127,64.56692913,110,107,97.27272727,72.50673854,407.5384615,0.311627029,3,3,3,3,12,46,4,2020,NA
MB 7094,373,450,82.88888889,373,292,103.3831805,18575,103.4304183,0.047237769,202046,7.573333333,1.898235994,45,31.11111111,97,88,90.72164948,78.28418231,366.7692308,0.122692953,1,3,3,3,10,46,4,2020,NA
MBW Cimarron,215,200,107.5,157,95,107.8121211,18575,108.4029249,0.590803747,202046,7.097087379,1.33628216,50,58,131,127,96.94656489,60.50955414,176.6153846,0.283101045,3,1,3,3,10,46,4,2020,NA
MBW Cyclone,248,200,124,233,227,102.3986827,18575,102.6584861,0.259803421,202046,7.078512397,1.061409586,86,68.60465116,86,84,97.6744186,97.4248927,220.9230769,0.389275766,3,2,3,3,11,46,4,2020,NA
MBW Yuma,149,145,102.7586207,89,79,105.6233891,18575,105.6233891,0,202046,9.25,4.234177709,94,110.6382979,84,71,84.52380952,88.76404494,124.2307692,0.756656347,3,3,1,2,9,46,4,2020,NA
Norson,199,200,99.5,83,66,100.0771126,18575,0,0,202046,9.307692308,6.389065008,62,0,0,0,0,79.51807229,229.2307692,0.270469799,0,3,1,3,7,46,4,2020,NA
Prestage MS,200,0,0,109,63,97.61249581,18575,103.0757182,5.463222368,202046,8.259259259,1.355986177,41,21.95121951,61,38,62.29508197,57.79816514,216.5384615,0.189342806,0,0,2,0,2,46,4,2020,NA
Princeton,292,435,67.12643678,254,216,103.8379947,18575,104.0985902,0.26059542,202046,6.835820896,0.901052484,139,97.84172662,137,130,94.89051095,85.03937008,269.3076923,0.516138246,3,2,3,3,11,46,4,2020,NA
Skyline Boar Stud,239,250,95.6,239,165,103.2108034,18575,103.2511498,0.040346327,202046,7.786096257,2.507455389,1,0,279,272,97.49103943,69.0376569,247.9230769,0.004033509,3,3,3,3,12,46,4,2020,NA
SPGNC,210,220,95.45454545,92,58,112.2316174,18575,112.2316174,0,202046,7.274285714,2.297967975,91,64.83516484,105,101,96.19047619,63.04347826,210,0.433333333,3,3,3,3,12,46,4,2020,NA
SPGTX,157,150,104.6666667,34,7,0,18575,0,0,202046,9.575757576,2.817939294,39,69.23076923,41,37,90.24390244,20.58823529,185.7692308,0.209937888,3,3,1,3,10,46,4,2020,NA
SPGVA,224,292,76.71232877,86,50,109.5374785,18575,109.5374785,0,202046,7.391812865,1.516087336,140,72.14285714,115,114,99.13043478,58.13953488,223.5384615,0.626290434,3,3,3,3,12,46,4,2020,NA
Clinton,177,0,0,147,126,100.2884111,18582,103.3382448,3.049833734,202047,7.567375887,2.539136424,121,28.09917355,96,71,73.95833333,85.71428571,218.1538462,0.554654443,0,0,3,1,4,47,4,2020,NA
GCM23-4,226,0,0,179,111,103.3007053,18582,104.0209402,0.7202349,202047,7.516556291,1.769573601,54,44.44444444,51,49,96.07843137,62.01117318,241.1538462,0.223923445,2,1,3,3,9,47,4,2020,NA
High Desert,224,150,149.3333333,150,5,0,18575,0,0,202047,7.037383178,1.535278437,62,46.77419355,90,85,94.44444444,3.333333333,202.2307692,0.306580449,2,3,3,3,11,46,4,2020,NA
Ingold,159,0,0,137,74,97.70555925,18582,105.4192382,7.713678997,202047,10.47191011,2.311482639,60,28.33333333,95,76,80,54.01459854,160.8461538,0.37302726,0,0,0,2,2,47,4,2020,NA
MB 7081,208,200,104,82,63,104.5110517,18582,104.9182738,0.407222157,202047,8.833333333,4.831775655,88,94.31818182,118,46,38.98305085,76.82926829,191.3076923,0.459991958,3,2,2,0,7,47,4,2020,NA
MB 7082,161,200,80.5,70,56,105.0458321,18582,105.0524021,0.006570001,202047,7.825301205,1.754533064,60,86.66666667,97,69,71.13402062,80,190.3076923,0.315278901,3,3,3,1,10,47,4,2020,NA
MB 7092,405,450,90,405,321,107.0401474,18582,107.0491889,0.009041483,202047,7.928571429,2.198383109,94,60.63829787,80,78,97.5,79.25925926,400.9230769,0.234458941,3,3,3,3,12,47,4,2020,NA
MB 7093,370,450,82.22222222,370,252,106.2506541,18582,106.2799432,0.029289103,202047,7.146974063,1.201521582,127,64.56692913,110,107,97.27272727,68.10810811,411.0769231,0.308944611,3,3,3,3,12,47,4,2020,NA
MB 7094,371,450,82.44444444,372,271,103.7775874,18582,104.3417902,0.56420275,202047,7.62295082,1.969871209,45,31.11111111,97,88,90.72164948,72.84946237,368.3846154,0.122154938,1,1,3,3,8,47,4,2020,NA
MBW Cimarron,215,200,107.5,157,113,106.8422833,18582,106.8447573,0.002473961,202047,7.210526316,1.408656005,50,58,131,127,96.94656489,71.97452229,179.9230769,0.277896537,3,3,3,3,12,47,4,2020,NA
MBW Cyclone,243,200,121.5,229,214,102.1274113,18582,102.9976498,0.87023846,202047,7.157446809,1.076506037,87,66.66666667,85,83,97.64705882,93.44978166,222.5384615,0.390943657,3,0,3,3,9,47,4,2020,NA
MBW Yuma,148,145,102.0689655,89,75,106.2519223,18582,106.3869683,0.135046008,202047,7.75,2.406822136,92,109.7826087,84,71,84.52380952,84.26966292,123.7692308,0.743318832,3,3,3,2,11,47,4,2020,NA
Norson,198,200,99,83,57,99.09370353,18582,0,0,202047,8.072580645,4.066866689,62,0,0,0,0,68.6746988,226.3076923,0.27396329,0,3,2,3,8,47,4,2020,NA
Prestage MS,199,0,0,109,87,98.16856456,18582,99.01975267,0.851188111,202047,9.363013699,2.864479581,41,21.95121951,61,38,62.29508197,79.81651376,216.2307692,0.189612238,0,0,1,0,1,47,4,2020,NA
Princeton,288,435,66.20689655,250,219,104.1278609,18582,104.2847765,0.156915675,202047,6.94265233,1.652426205,138,100.7246377,85,80,94.11764706,87.6,273.0769231,0.505352113,3,3,3,3,12,47,4,2020,NA
Skyline Boar Stud,235,250,94,235,151,104.1834822,18582,104.1867288,0.00324659,202047,8.610169492,3.49683436,1,0,44,43,97.72727273,64.25531915,249.0769231,0.004014824,3,3,2,3,11,47,4,2020,NA
SPGNC,210,220,95.45454545,92,62,108.7430045,18582,109.0673843,0.324379785,202047,7.535,1.826322058,91,64.83516484,106,102,96.22641509,67.39130435,213.8461538,0.425539568,3,2,3,3,11,47,4,2020,NA
SPGTX,139,150,92.66666667,30,7,111.4922535,18582,117.8114898,0,202047,8.10483871,2.133048311,54,98.14814815,41,37,90.24390244,23.33333333,183.0769231,0.294957983,3,3,2,3,11,47,4,2020,NA
SPGVA,227,292,77.73972603,101,31,111.8107828,18582,111.8107828,0,202047,6.888888889,1.299069551,140,72.14285714,115,114,99.13043478,30.69306931,228.3076923,0.613207547,3,3,3,3,12,47,4,2020,NA
High Desert,208,150,138.6666667,137,58,0,18582,0,0,202047,9.519337017,2.430343278,75,44,90,85,94.44444444,42.33576642,203.0769231,0.369318182,2,3,1,3,9,47,4,2020,NA
Clinton,177,0,0,147,129,100.7209748,18589,102.9755634,2.254588603,202048,6.215277778,1.710368195,121,28.09917355,96,71,73.95833333,87.75510204,210.1538462,0.575768668,0,0,3,1,4,48,4,2020,NA
GCM23-4,226,0,0,179,155,100.4534289,18589,100.4605933,0.007164415,202048,7.646226415,2.391203252,32,53.125,51,49,96.07843137,86.59217877,238.3846154,0.134236851,3,3,3,3,12,48,4,2020,NA
High Desert,211,150,140.6666667,137,112,0,18582,0,0,202048,12.06086957,2.866279931,75,44,90,85,94.44444444,81.75182482,202.5384615,0.370300038,2,3,0,3,8,47,4,2020,NA
Ingold,159,0,0,137,82,98.92208284,18589,104.5087082,5.586625392,202048,9.292929293,1.907303499,37,21.62162162,63,50,79.36507937,59.8540146,158.5384615,0.233381853,0,0,1,1,2,48,4,2020,NA
MB 7081,207,200,103.5,82,67,104.4509656,18589,104.48533,0.034364408,202048,7.818181818,3.619392214,88,73.86363636,98,26,26.53061224,81.70731707,193.1538462,0.45559538,3,3,3,0,9,48,4,2020,NA
