StudName,yearweek,Minimum Concentration,Average Concentration,Minimum Morphology,Samples,Positive Samples,Bacteria %,Conc_Diff,CScore,MScore,AScore,BScore,Total,Boar Stud
PRIN,201346,36.4,41.46,65.9,5,3,60,2.539999999999999,0,2,2,0,4,NA
PRIN,201347,23.4,38.825,64.9,24,0,0,5.174999999999997,0,1,1,1,3,NA
PRIN,201348,18,38.15714285714286,56.7,14,0,0,5.842857142857142,0,0,1,1,2,NA
PRIN,201349,22.9,39.7,68.8,10,0,0,4.299999999999997,0,2,1,1,4,NA
PRIN,201350,45.9,49.775,72.2,4,0,0,5.774999999999999,4,3,1,1,9,NA
PRIN,201351,33.5,40.575,61.2,4,0,0,3.424999999999997,0,1,1,1,3,NA
PRIN,201352,38.3,40.575,63.9,4,2,50,3.424999999999997,2,1,1,0,4,NA
PRIN,201401,39.7,43.6,34.4,6,0,0,0.3999999999999986,3,0,2,1,6,NA
PRIN,201402,44,46.3625,54.2,8,0,0,2.362499999999997,4,0,2,1,7,NA
PRIN,201403,31.9,38.575,58.3,12,0,0,5.424999999999997,0,0,1,1,2,NA
PRIN,201404,34.1,40.163636363636364,59.9,11,2,18.181818181818183,3.836363636363636,0,0,1,0,1,NA
PRIN,201405,32.5,40.38333333333333,53.4,12,4,33.33333333333333,3.616666666666667,0,0,1,0,1,NA
PRIN,201406,33,37.625,46.3,8,1,12.5,6.375,0,0,0,0,0,NA
PRIN,201407,30,37.875,61.1,8,3,37.5,6.125,0,1,0,0,1,NA
PRIN,201408,36,41.888888888888886,59.5,9,5,55.55555555555556,2.1111111111111143,0,0,2,0,2,NA
PRIN,201409,29,40.6,60.8,10,5,50,3.3999999999999986,0,1,1,0,2,NA
PRIN,201410,39,44.44444444444444,66.6,9,1,11.11111111111111,0.44444444444444287,3,2,2,0,7,NA
PRIN,201411,30,42.75,68.5,8,0,0,1.25,0,2,2,1,5,NA
PRIN,201412,39,44.6,64.9,5,0,0,0.6000000000000014,3,1,2,1,7,NA
PRIN,201413,23.1,40.07272727272727,61.3,11,0,0,3.9272727272727295,0,1,1,1,3,NA
PRIN,201414,30,37.111111111111114,71.3,9,1,11.11111111111111,6.888888888888886,0,3,0,0,3,NA
PRIN,201415,24,34.8,71.5,10,0,0,9.200000000000003,0,3,0,1,4,NA
PRIN,201416,15,27.444444444444443,72.3,9,1,11.11111111111111,16.555555555555557,0,3,0,0,3,NA
PRIN,201417,28,37.111111111111114,67.3,9,0,0,6.888888888888886,0,2,0,1,3,NA
PRIN,201418,32,39.666666666666664,79.5,9,1,11.11111111111111,4.333333333333336,0,3,1,0,4,NA
PRIN,201419,31,39.7,66.6,10,2,20,4.299999999999997,0,2,1,0,3,NA
PRIN,201420,22,33.92857142857143,71.7,14,3,21.428571428571427,10.07142857142857,0,3,0,0,3,NA
PRIN,201421,27,34.5,44,10,0,0,9.5,0,0,0,1,1,NA
PRIN,201422,22,29.333333333333332,63.6,9,2,22.22222222222222,14.666666666666668,0,1,0,0,1,NA
PRIN,201423,28.2,35.12,61.9,10,1,10,8.880000000000003,0,1,0,0,1,NA
PRIN,201424,22.6,28.52,66.7,10,0,0,15.48,0,2,0,1,3,NA
PRIN,201425,25.1,30.59,71,10,2,20,13.41,0,3,0,0,3,NA
PRIN,201426,21.5,28.3,58.5,8,0,0,15.7,0,0,0,1,1,NA
PRIN,201427,22.3,26.183333333333334,63.4,6,4,66.66666666666666,17.816666666666666,0,1,0,0,1,NA
PRIN,201428,26.3,27.75,73,2,2,100,16.25,0,3,0,0,3,NA
PRIN,201429,34.9,43.51428571428571,64.2,14,2,14.285714285714285,0.48571428571428754,0,1,2,0,3,NA
PRIN,201430,27.8,37.92,60.2,10,4,40,6.079999999999998,0,1,0,0,1,NA
PRIN,201431,33.2,40.40833333333333,74.8,12,0,0,3.5916666666666686,0,3,1,1,5,NA
PRIN,201432,30,35.65555555555555,71.6,9,0,0,8.344444444444449,0,3,0,1,4,NA
PRIN,201433,28.4,37.67777777777778,65.8,9,0,0,6.322222222222223,0,2,0,1,3,NA
PRIN,201434,28.3,37.875,62,12,0,0,6.125,0,1,0,1,2,NA
PRIN,201435,34,40.016666666666666,62.7,6,0,0,3.9833333333333343,0,1,1,1,3,NA
PRIN,201436,22.3,40.957142857142856,63.1,14,0,0,3.0428571428571445,0,1,1,1,3,NA
PRIN,201437,38.5,41.68333333333333,73,6,0,0,2.31666666666667,2,3,2,1,8,NA
PRIN,201438,39.7,43.31,61.3,10,0,0,0.6899999999999977,3,1,2,1,7,NA
PRIN,201439,32,37.7125,78.8,8,0,0,6.287500000000001,0,3,0,1,4,NA
PRIN,201440,32.5,41.660000000000004,76.2,10,1,10,2.3399999999999963,0,3,2,0,5,NA
PRIN,201441,31.4,35.53,59,10,0,0,8.469999999999999,0,0,0,1,1,NA
PRIN,201442,38.3,41.06,72.6,10,1,10,2.9399999999999977,2,3,2,0,7,NA
PRIN,201443,29,42.06,76,10,0,0,1.9399999999999977,0,3,2,1,6,NA
PRIN,201444,24.9,40.46666666666667,75.1,9,0,0,3.5333333333333314,0,3,1,1,5,NA
PRIN,201445,31,40.15833333333333,74.9,12,0,0,3.8416666666666686,0,3,1,1,5,NA
PRIN,201446,31.7,39.65,73.3,10,0,0,4.350000000000001,0,3,1,1,5,NA
PRIN,201447,27.6,39.5625,79.1,8,0,0,4.4375,0,3,1,1,5,NA
PRIN,201448,31.2,36.38,77,10,1,10,7.6199999999999974,0,3,0,0,3,NA
PRIN,201449,31.9,38.18333333333333,74.6,6,0,0,5.81666666666667,0,3,1,1,5,NA
PRIN,201450,36.2,47.17142857142857,77,7,0,0,3.171428571428571,0,3,1,1,5,NA
PRIN,201451,34.3,42.372727272727275,78.7,11,0,0,1.6272727272727252,0,3,2,1,6,NA
PRIN,201452,41.4,42.05,74.5,2,0,0,1.9500000000000028,4,3,2,1,10,NA
PRIN,201501,34.5,43.96,75.5,10,0,0,0.03999999999999915,0,3,2,1,6,NA
PRIN,201502,34.8,39.95625,74.6,16,0,0,4.043750000000003,0,3,1,1,5,NA
PRIN,201503,38.8,42.325,77.3,12,0,0,1.6749999999999972,2,3,2,1,8,NA
PRIN,201504,39.9,49.61666666666667,64.1,12,2,16.666666666666664,5.616666666666667,3,1,1,0,5,NA
PRIN,201505,39.9,49.61666666666667,64.1,12,2,16.666666666666664,5.616666666666667,3,1,1,0,5,NA
PRIN,201506,41.7,47.21666666666667,81.8,12,0,0,3.2166666666666686,4,3,1,1,9,NA
PRIN,201507,21.2,42.84166666666667,79.9,12,0,0,1.1583333333333314,0,3,2,1,6,NA
PRIN,201508,38.3,47.15,82.7,12,2,16.666666666666664,3.1499999999999986,2,3,1,0,6,NA
PRIN,201509,29.5,40.891666666666666,74.3,12,10,83.33333333333334,3.1083333333333343,0,3,1,0,4,NA
PRIN,201510,28.6,41.916666666666664,60,12,1,8.333333333333332,2.0833333333333357,0,1,2,0,3,NA
PRIN,201511,37.6,45.1,81.9,12,2,16.666666666666664,1.1000000000000014,1,3,2,0,6,NA
PRIN,201512,36.8,45.75833333333333,76.3,12,0,0,1.7583333333333329,0,3,2,1,6,NA
PRIN,201513,37.6,41.95,68.8,12,2,16.666666666666664,2.049999999999997,1,2,2,0,5,NA
PRIN,201514,42.7,48.4,82.8,12,0,0,4.399999999999999,4,3,1,1,9,NA
PRIN,201517,33.7,42.166666666666664,78.6,12,5,41.66666666666667,1.8333333333333357,0,3,2,0,5,NA
PRIN,201518,34.5,39.15,79.6,12,0,0,4.850000000000001,0,3,1,1,5,NA
PRIN,201519,34.5,40.725,84.7,12,0,0,3.2749999999999986,0,3,1,1,5,NA
PRIN,201520,37.5,41.71666666666667,82.7,12,4,33.33333333333333,2.2833333333333314,1,3,2,0,6,NA
PRIN,201521,30.2,38.84166666666667,79.3,12,1,8.333333333333332,5.158333333333331,0,3,1,0,4,NA
PRIN,201522,33.7,39.53333333333333,78.1,12,4,33.33333333333333,4.466666666666669,0,3,1,0,4,NA
PRIN,201523,31.7,40.7,78.8,12,8,66.66666666666666,3.299999999999997,0,3,1,0,4,NA
PRIN,201524,31.9,39.30833333333334,74.8,12,0,0,4.691666666666663,0,3,1,1,5,NA
PRIN,201525,33.1,40.875,71.9,12,0,0,3.125,0,3,1,1,5,NA
PRIN,201526,35,40.708333333333336,78.2,12,2,16.666666666666664,3.2916666666666643,0,3,1,0,4,NA
PRIN,201527,26.9,37,74.9,12,0,0,7,0,3,0,1,4,NA
PRIN,201528,32,36.541666666666664,77,12,0,0,7.458333333333336,0,3,0,1,4,NA
PRIN,201529,34.1,39.43333333333333,80.3,12,5,41.66666666666667,4.56666666666667,0,3,1,0,4,NA
PRIN,201530,34,39.725,77.3,12,2,16.666666666666664,4.274999999999999,0,3,1,0,4,NA
PRIN,201531,28.6,36.291666666666664,79.3,12,2,16.666666666666664,7.708333333333336,0,3,0,0,3,NA
PRIN,201532,34.8,41.05,76.9,12,0,0,2.950000000000003,0,3,2,1,6,NA
PRIN,201533,32.9,37.766666666666666,80,12,0,0,6.233333333333334,0,3,0,1,4,NA
PRIN,201534,34.3,39.55833333333334,81.7,12,1,8.333333333333332,4.441666666666663,0,3,1,0,4,NA
PRIN,201535,34.2,40.27142857142857,75.7,7,0,0,3.7285714285714278,0,3,1,1,5,NA
PRIN,201536,33,41.38333333333333,81.9,12,2,16.666666666666664,2.616666666666667,0,3,2,0,5,NA
PRIN,201537,36.3,40.583333333333336,78.7,12,1,8.333333333333332,3.4166666666666643,0,3,1,0,4,NA
PRIN,201538,31.2,40.475,81.8,12,0,0,3.5249999999999986,0,3,1,1,5,NA
PRIN,201539,31,46.18333333333333,79.1,12,0,0,2.18333333333333,0,3,2,1,6,NA
PRIN,201540,28.7,44.083333333333336,79.7,12,0,0,0.0833333333333357,0,3,2,1,6,NA
PRIN,201541,32.1,39.81666666666667,81.5,12,0,0,4.18333333333333,0,3,1,1,5,NA
PRIN,201542,38.8,43.19,80.1,10,0,0,0.8100000000000023,2,3,2,1,8,NA
PRIN,201543,27.5,35.458333333333336,81.7,12,0,0,8.541666666666664,0,3,0,1,4,NA
PRIN,201544,36.2,41.833333333333336,79.1,12,0,0,2.1666666666666643,0,3,2,1,6,NA
PRIN,201545,36.7,40.80833333333333,76,12,0,0,3.19166666666667,0,3,1,1,5,NA
PRIN,201546,40.5,50.06666666666667,77.7,12,0,0,6.06666666666667,4,3,0,1,8,NA
PRIN,201547,36.7,46.833333333333336,80,12,0,0,2.8333333333333357,0,3,2,1,6,NA
PRIN,201548,31,37.94166666666666,79.2,12,1,8.333333333333332,6.058333333333337,0,3,0,0,3,NA
PRIN,201549,31.3,43.875,77.1,12,2,16.666666666666664,0.125,0,3,2,0,5,NA
PRIN,201550,38.8,44.13333333333333,72.6,12,1,8.333333333333332,0.13333333333333286,2,3,2,0,7,NA
PRIN,201551,35.9,45.06666666666667,62.7,12,0,0,1.06666666666667,0,1,2,1,4,NA
PRIN,201553,34.8,41.85,67.6,12,0,0,2.1499999999999986,0,2,2,1,5,NA
PRIN,201601,31.7,42.766666666666666,79.5,12,1,8.333333333333332,1.2333333333333343,0,3,2,0,5,NA
PRIN,201602,38.3,46.875,79.8,12,0,0,2.875,2,3,2,1,8,NA
PRIN,201603,38,43.266666666666666,75.1,12,0,0,0.7333333333333343,2,3,2,1,8,NA
PRIN,201604,39.86,47.62416666666667,79.9,12,0,0,3.6241666666666674,3,3,1,1,8,NA
PRIN,201605,34.5,44.653333333333336,79.5,12,0,0,0.653333333333336,0,3,2,1,6,NA
PRIN,201606,28.65,40.083333333333336,77.5,12,0,0,3.9166666666666643,0,3,1,1,5,NA
PRIN,201607,37.29,43.181666666666665,78.5,12,0,0,0.8183333333333351,1,3,2,1,7,NA
PRIN,201608,29.36,36.28916666666667,77.2,12,0,0,7.710833333333333,0,3,0,1,4,NA
PRIN,201609,30.93,38.57416666666666,77.6,12,0,0,5.425833333333337,0,3,1,1,5,NA
PRIN,201610,37.86,45.68454545454546,76.7,11,0,0,1.6845454545454572,1,3,2,1,7,NA
PRIN,201611,33.29,42.99166666666667,78.9,12,0,0,1.0083333333333329,0,3,2,1,6,NA
PRIN,201612,35.07,39.66416666666667,76.7,12,0,0,4.335833333333333,0,3,1,1,5,NA
PRIN,201613,34.72,41.59833333333333,81.5,12,0,0,2.401666666666671,0,3,2,1,6,NA
PRIN,201614,35.07,41.4075,81.5,12,0,0,2.592500000000001,0,3,2,1,6,NA
PRIN,201615,30.07,39.61363636363636,78.9,11,0,0,4.38636363636364,0,3,1,1,5,NA
PRIN,201616,33.72,41.70833333333333,81.8,12,0,0,2.2916666666666714,0,3,2,1,6,NA
PRIN,201617,33.93,41.104166666666664,80.2,12,0,0,2.8958333333333357,0,3,2,1,6,NA
PRIN,201618,37.5,42.92,79.1,12,0,0,1.0799999999999983,1,3,2,1,7,NA
PRIN,201619,35.29,42.37916666666666,78.9,12,0,0,1.6208333333333371,0,3,2,1,6,NA
PRIN,201620,37.57,42.770833333333336,79.8,12,0,0,1.2291666666666643,1,3,2,1,7,NA
PRIN,201621,34.79,43.48083333333333,77.6,12,0,0,0.5191666666666706,0,3,2,1,6,NA
PRIN,201622,39.83,44.895,77.2,12,0,0,0.8950000000000031,3,3,2,1,9,NA
PRIN,201623,34.88,44.7175,76,12,0,0,0.7175000000000011,0,3,2,1,6,NA
PRIN,201624,35.24,42.37538461538462,73.6,13,0,0,1.6246153846153817,0,3,2,1,6,NA
PRIN,201625,40.76,46.9475,80.1,12,0,0,2.947499999999998,4,3,2,1,10,NA
PRIN,201626,39.51,45.42916666666667,76,12,0,0,1.4291666666666671,3,3,2,1,9,NA
PRIN,201627,31.05,42.049166666666665,77.8,12,0,0,1.9508333333333354,0,3,2,1,6,NA
PRIN,201628,54.82,59.47,73.4,12,0,0,15.469999999999999,4,3,0,1,8,NA
PRIN,201629,35.69,48.219166666666666,74.6,12,0,0,4.219166666666666,0,3,1,1,5,NA
PRIN,201630,38.7,46.888333333333335,76.1,12,0,0,2.8883333333333354,2,3,2,1,8,NA
PRIN,201631,44,49.459,78.7,10,0,0,5.459000000000003,4,3,1,1,9,NA
PRIN,201632,42.23,48.8675,80.5,12,0,0,4.8675,4,3,1,1,9,NA
PRIN,201633,36.05,47.236666666666665,75.1,12,0,0,3.2366666666666646,0,3,1,1,5,NA
PRIN,201634,40,44.28818181818182,77.6,11,0,0,0.288181818181819,4,3,2,1,10,NA
PRIN,201635,31.26,39.46083333333333,79.6,12,0,0,4.539166666666667,0,3,1,1,5,NA
PRIN,201636,39.68,42.10111111111111,76.8,9,0,0,1.8988888888888908,3,3,2,1,9,NA
PRIN,201637,35.71,47.87692307692308,78,13,0,0,3.8769230769230774,0,3,1,1,5,NA
PRIN,201638,39.62,48.58090909090909,77.3,11,0,0,4.580909090909088,3,3,1,1,8,NA
PRIN,201639,36.08,49.43727272727273,71.8,11,0,0,5.4372727272727275,0,3,1,1,5,NA
PRIN,201640,31.26,41.696666666666665,74.7,12,0,0,2.3033333333333346,0,3,2,1,6,NA
PRIN,201641,40.83,48.7975,72.9,12,0,0,4.797499999999999,4,3,1,1,9,NA
PRIN,201642,40.6,45.6825,78.4,12,0,0,1.6824999999999974,4,3,2,1,10,NA
PRIN,201643,35.48,46.825833333333335,70.9,12,0,0,2.8258333333333354,0,3,2,1,6,NA
PRIN,201644,38.12,46.380833333333335,78.9,12,0,0,2.380833333333335,2,3,2,1,8,NA
PRIN,201645,43.62,51.678333333333335,79.4,12,0,0,7.678333333333335,4,3,0,1,8,NA
PRIN,201646,38.86,44.9425,77.7,12,0,0,0.9425000000000026,2,3,2,1,8,NA
PRIN,201647,41.69,44.3,72.7,10,0,0,0.29999999999999716,4,3,2,1,10,NA
PRIN,201648,40.24,44.780833333333334,78,12,0,0,0.7808333333333337,4,3,2,1,10,NA
PRIN,201649,38.37,42.202222222222225,75.3,9,0,0,1.7977777777777746,2,3,2,1,8,NA
PRIN,201650,37.2,43.842727272727274,78,11,0,0,0.15727272727272634,1,3,2,1,7,NA
PRIN,201651,36.58,43.526666666666664,72.8,12,0,0,0.47333333333333627,0,3,2,1,6,NA
PRIN,201652,32.39,38.645833333333336,78.7,12,0,0,5.354166666666664,0,3,1,1,5,NA
PRIN,201701,34.2,44.53916666666667,80.6,12,0,0,0.5391666666666666,0,3,2,1,6,NA
PRIN,201702,35.63,46.714166666666664,79.8,12,0,0,2.7141666666666637,0,3,2,1,6,NA
PRIN,201703,39.87128186,45.348299814166666,76.9,12,0,0,1.3482998141666656,3,3,2,1,9,NA
PRIN,201704,39.58950601,47.08591751416667,79.4,12,0,0,3.085917514166667,3,3,1,1,8,NA
PRIN,201705,41.91415672,48.55510103090909,77.1,11,0,0,4.555101030909093,4,3,1,1,9,NA
PRIN,201706,38.46240264,43.982647572727274,77.8,11,0,0,0.017352427272726345,2,3,2,1,8,NA
PRIN,201707,41.84371276,43.99225356583334,83.3,12,0,0,0.007746434166662652,4,3,2,1,10,NA
PRIN,201708,41.70282484,47.70817250333333,81.7,12,0,0,3.70817250333333,4,3,1,1,9,NA
PRIN,201709,35.15153648,42.554022699166666,74.4,12,0,0,1.4459773008333343,0,3,2,1,6,NA
PRIN,201710,44.59102723,48.301075839166664,79.6,12,0,0,4.301075839166664,4,3,1,1,9,NA
PRIN,201711,40.08261374,46.676168477,70.8,10,0,0,2.6761684769999974,4,3,2,1,10,NA
PRIN,201712,35.22198044,44.5323239325,80.4,12,0,0,0.5323239324999989,0,3,2,1,6,NA
PRIN,201713,37.54663115,46.02338777166667,76.4,12,0,0,2.0233877716666697,1,3,2,1,7,NA
PRIN,201714,35.67665492,42.400332191666664,77.9,12,0,0,1.5996678083333364,0,3,2,1,6,NA
PRIN,201715,38.00935928,43.315118213333335,79,12,0,0,0.684881786666665,2,3,2,1,8,NA
PRIN,201716,38.00935928,43.57240178333333,81.4,12,0,0,0.42759821666666653,2,3,2,1,8,NA
PRIN,201717,39.99901888,45.7107141125,78.1,12,0,0,1.7107141124999998,3,3,2,1,9,NA
PRIN,201718,44.8016455,52.37721725916667,76.9,12,0,0,8.37721725916667,4,3,0,1,8,NA
PRIN,201719,29.2960224,41.14250140833333,79.7,12,0,0,2.857498591666669,0,3,2,1,6,NA
PRIN,201720,37.80353242,43.3551401025,76.4,12,0,0,0.6448598974999982,1,3,2,1,7,NA
PRIN,201721,41.57702477,46.122367822499996,80.7,12,0,0,2.122367822499996,4,3,2,1,10,NA
PRIN,201722,36.980225,44.67014501,78.7,12,0,0,0.6701450099999988,0,3,2,1,6,NA
PRIN,201723,35.60804597,43.515227655000004,77.7,12,0,0,0.4847723449999961,0,3,2,1,6,NA
PRIN,201724,40.75371735,43.89257689083333,79.3,12,0,0,0.10742310916666753,4,3,2,1,10,NA
PRIN,201725,37.1174429,41.64563372083333,78.1,12,0,0,2.354366279166669,1,3,2,1,7,NA
PRIN,201726,35.74526387,39.918975100833336,81.2,12,0,0,4.081024899166664,0,3,1,1,5,NA
PRIN,201727,36.83662646,40.57401906888889,69.5,9,0,0,3.4259809311111127,0,2,1,1,4,NA
PRIN,201728,36.90773964,43.10051227,72.1,12,0,0,0.899487729999997,0,3,2,1,6,NA
PRIN,201729,35.20102336,41.06786058583333,74,12,0,0,2.93213941416667,0,3,2,1,6,NA
PRIN,201730,38.18777686,44.65907609909091,71.4,11,0,0,0.6590760990909104,2,3,2,1,8,NA
PRIN,201731,39.08402866,43.8166765375,75.5,12,0,0,0.18332346249999887,3,3,2,1,9,NA
PRIN,201732,38.2374432,42.00859660818182,78,11,0,0,1.9914033918181815,2,3,2,1,8,NA
PRIN,201733,42.47037049,45.26025439181818,77.7,11,0,0,1.2602543918181794,4,3,2,1,10,NA
PRIN,201734,37.95524805,45.23588299266667,72.3,15,0,0,1.2358829926666672,1,3,2,1,7,NA
PRIN,201735,35.76823562,41.52384092,76.4,12,0,0,2.476159080000002,0,3,2,1,6,NA
PRIN,201736,37.32030896,42.940695749999996,80.6,12,0,0,1.0593042500000038,1,3,2,1,7,NA
PRIN,201737,32.94628409,39.254521565833336,79.2,12,0,0,4.745478434166664,0,3,1,1,5,NA
PRIN,201738,39.29567503,44.5633178775,79.4,12,0,0,0.5633178774999976,3,3,2,1,9,NA
PRIN,201739,36.26207713,41.82367326916667,74.9,12,0,0,2.176326730833331,0,3,2,1,6,NA
PRIN,201740,35.34494289,40.977087813333334,76.9,12,0,0,3.022912186666666,0,3,1,1,5,NA
PRIN,201741,37.81415047,41.33571081833333,78,12,0,0,2.6642891816666676,1,3,2,1,7,NA
PRIN,201742,35.76823562,41.92575522916667,74.9,12,0,0,2.0742447708333316,0,3,2,1,6,NA
PRIN,201743,35.34494289,40.212809272499996,79.2,12,0,0,3.787190727500004,0,3,1,1,5,NA
PRIN,201744,33.44012561,41.67081756166667,80.1,12,0,0,2.3291824383333335,0,3,2,1,6,NA
PRIN,201745,35.06274773,41.17697604583333,74.3,12,0,0,2.823023954166672,0,3,2,1,6,NA
PRIN,201746,36.19152835,43.25816529666667,80,12,0,0,0.7418347033333319,0,3,2,1,6,NA
PRIN,201747,35.90933319,42.12938468583333,72.9,12,0,0,1.8706153141666704,0,3,2,1,6,NA
PRIN,201748,35.13329652,43.922499718333334,80.8,12,0,0,0.07750028166666567,0,3,2,1,6,NA
PRIN,201749,39.57787018,44.445736564166666,81.7,12,0,0,0.4457365641666655,3,3,2,1,9,NA
PRIN,201750,35.62713804,41.1475807175,71.1,8,0,0,2.8524192825000014,0,3,2,1,6,NA
PRIN,201751,36.25915318,43.6503542275,81.2,12,0,0,0.34964577249999707,0,3,2,1,6,NA
PRIN,201752,41.19423641,45.18930379142857,77.1,7,0,0,1.1893037914285713,4,3,2,1,10,NA
PRIN,201801,39.61775149,45.14479546545454,78.5,11,0,0,1.1447954654545427,3,3,2,1,9,NA
PRIN,201802,36.19061036,40.42312966,78.1,12,0,0,3.5768703399999993,0,3,1,1,5,NA
PRIN,201803,39.13795174,43.6789137375,78.3,12,0,0,0.32108626250000327,3,3,2,1,9,NA
PRIN,201804,36.05352472,41.754002801666665,78.6,12,0,0,2.2459971983333347,0,3,2,1,6,NA
PRIN,201805,40.37172254,43.884542204166664,80.4,12,0,0,0.11545779583333626,4,3,2,1,10,NA
PRIN,201806,35.7108106,42.81433949636364,76.8,11,0,0,1.1856605036363632,0,3,2,1,6,NA
PRIN,201807,38.1098094,43.50755667916667,79.2,12,0,0,0.4924433208333312,2,3,2,1,8,NA
PRIN,201808,39.75483714,46.78982321,81,11,0,0,2.7898232100000016,3,3,2,1,9,NA
PRIN,201809,35.91643907,45.49529853666667,74.1,12,0,0,1.4952985366666667,0,3,2,1,6,NA
PRIN,201810,39.3435802,42.959214098333334,76.5,12,0,0,1.0407859016666663,3,3,2,1,9,NA
PRIN,201811,36.12206754,39.3093087925,75.9,12,0,0,4.690691207500002,0,3,1,1,5,NA
PRIN,201812,39.61775149,46.20409363363636,81.5,11,0,0,2.2040936336363615,3,3,2,1,9,NA
PRIN,201813,39.89192278,43.37514440818182,80.6,11,0,0,0.6248555918181822,3,3,2,1,9,NA
PRIN,201814,37.9544001,43.39250834166667,82.1,12,0,0,0.6074916583333305,1,3,2,1,7,NA
PRIN,201815,38.83078944,42.22603208,79.2,11,0,0,1.773967919999997,2,3,2,1,8,NA
PRIN,201816,38.76337488,42.364436225,83.5,12,0,0,1.6355637750000014,2,3,2,1,8,NA
PRIN,201817,39.03303314,43.98800366416667,80.9,12,0,0,0.011996335833330818,3,3,2,1,9,NA
PRIN,201818,39.16786227,43.80261361083333,86.2,12,0,0,0.19738638916666673,3,3,2,1,9,NA
PRIN,201819,36.20162141,39.1510086275,81.1,12,0,0,4.848991372500002,0,3,1,1,5,NA
PRIN,201820,37.7521564,40.471210525000004,80.2,12,0,0,3.5287894749999964,1,3,1,1,6,NA
PRIN,201821,39.99787177,43.3668040225,78.2,12,0,0,0.6331959775000016,3,3,2,1,9,NA
PRIN,201822,35.34695645,39.950170075833334,80.3,12,0,0,4.049829924166666,0,3,1,1,5,NA
PRIN,201823,35.49006154,39.074193483636364,81.4,11,0,0,4.925806516363636,0,3,1,1,5,NA
PRIN,201824,38.49526836,41.428922639999996,79.4,11,0,0,2.571077360000004,2,3,2,1,8,NA
PRIN,201825,35.34695645,40.41417747818182,80.7,11,0,0,3.58582252181818,0,3,1,1,5,NA
PRIN,201826,35.41850899,41.428922639166665,82.9,12,0,0,2.5710773608333355,0,3,2,1,6,NA
PRIN,201827,35.34695645,38.63837344636364,83.6,11,0,0,5.361626553636363,0,3,1,1,5,NA
PRIN,201828,37.07722704,40.63696607916667,83.4,12,0,0,3.363033920833331,1,3,1,1,6,NA
PRIN,201829,37.56508529,43.4741328375,72.8,12,0,0,0.5258671624999991,1,3,2,1,7,NA
PRIN,201830,38.42372,44.774005,77,12,0,0,0.7740050000000025,2,3,2,1,8,NA
PRIN,201831,39.06768871,42.50221079083333,78.9,12,0,0,1.497789209166669,3,3,2,1,9,NA
PRIN,201832,42.57376333,48.07029962181818,80.1,11,0,0,4.0702996218181795,4,3,1,1,9,NA
PRIN,201833,35.70471917,44.010776915,77.7,12,0,0,0.010776915000000997,0,3,2,1,6,NA
PRIN,201834,36.99266495,41.07115992166666,85.6,12,0,0,2.9288400783333373,0,3,2,1,6,NA
PRIN,201835,41.57202773,45.000587098333334,78.8,12,0,0,1.0005870983333338,4,3,2,1,10,NA
PRIN,201836,38.0659531,44.159844711666665,78.9,12,0,0,0.1598447116666648,2,3,2,1,8,NA
PRIN,201838,45.48,48.39714285714286,71.1,7,0,0,4.39714285714286,4,3,1,1,9,NA
PRIN,201839,36.4202446,45.4895294775,75.8,12,0,0,1.4895294774999996,0,3,2,1,6,NA
PRIN,201840,31.26846147,44.475868445833335,84.5,12,0,0,0.4758684458333349,0,3,2,1,6,NA
PRIN,201841,35.9193768,39.86669210833333,81.3,12,0,0,4.133307891666668,0,3,1,1,5,NA
PRIN,201842,37.27887512,43.14022097,83.7,12,0,0,0.8597790299999986,1,3,2,1,7,NA
PRIN,201843,37.92284801,43.0686684275,79.4,12,0,0,0.9313315724999995,1,3,2,1,7,NA
PRIN,201844,36.12569821,48.6655708925,85.1,12,0,0,4.6655708925,0,3,1,1,5,NA
PRIN,201845,40.26793052,44.54597372833334,83.4,12,0,0,0.5459737283333368,4,3,2,1,10,NA
PRIN,201846,36.87265813,42.81438481166666,80.2,12,0,0,1.1856151883333368,0,3,2,1,6,NA
PRIN,201848,37.14466357,45.68841516916667,77.5,12,0,0,1.6884151691666673,1,3,2,1,7,NA
PRIN,201849,43.25161986,48.532340891666664,78,12,0,0,4.532340891666664,4,3,1,1,9,NA
PRIN,201850,45.04778348,50.406338266666666,77.6,12,0,0,6.4063382666666655,4,3,0,1,8,NA
PRIN,201851,35.58106169,41.54112864583333,83.7,12,0,0,2.458871354166668,0,3,2,1,6,NA
PRIN,201852,36.08321377,41.714490675,83.8,10,0,0,2.2855093249999996,0,3,2,1,6,NA
PRIN,201901,35.6527977,42.94296987,74,8,0,0,1.0570301300000011,0,3,2,1,6,NA
PRIN,201902,39.64622624,46.70088685166667,72.7,12,0,0,2.7008868516666666,3,3,2,1,9,NA
PRIN,201903,38.36575702,45.380151301666665,78.8,12,0,0,1.3801513016666647,2,3,2,1,8,NA
PRIN,201904,42.76284,47.0834169625,64.1,12,0,0,3.083416962500003,4,1,1,1,7,NA
PRIN,201905,38.0182514,42.991153169166665,72.9,12,0,0,1.0088468308333347,2,3,2,1,8,NA
PRIN,201906,37.98193229,44.16330558166667,75.6,12,0,0,0.16330558166666975,1,3,2,1,7,NA
PRIN,201907,36.06049336,40.12679434636364,75.4,11,0,0,3.8732056536363615,0,3,1,1,5,NA
