Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,Boar Stud.y,Collnum,Col_Date,Tech,Ext_Name,Tot_Ext_Vol,Used_Doses,Dose_Actual,Collection Status,Sperm_Conc,Tot_Sperm,Sem_Vol_Used,TRCODE,Motility,Ext_Batch_Num,EBV,Boar Stud,cutoff,train
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186719,2020-12-26,J,5D 2B PCAI PX,182,8.5,8.5,US,0,17,200,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187070,2021-01-10,S,5D 3B TRAD PX,307,6.5,6.67,US,0.125,20,160,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186884,2021-01-01,C,5D 2B PCAI PX,489,15.8,15.86,US,0.141,31.72,225,NA,80,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186410,2020-12-14,S,5D 2B PCAI PX,225,10,10.01,US,0,20.02,225,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187988,2021-02-18,S,5D 2B PCAI PX,121,14,14.03,US,0.055,28.05,510,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187779,2021-02-08,S,5D 2B PCAI PX,278,8.6,8.65,US,0.156,17.31,111,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187582,2021-01-29,C,5D 2B PCAI PX,693,20.6,20.65,US,0.175,41.3,236,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187225,2021-01-15,C,5D 2B PCAI PX,1047,30.7,30.74,US,0.183,61.48,336,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187421,2021-01-22,S,5D 2B PCAI PX,438,13,13.02,US,0.176,26.04,148,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185985,2020-11-29,M,5D 3B TRAD PX,887,17.7,17.88,US,0.147,53.65,365,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185523,2020-11-11,S,5D 2B PCAI PX,1161,36.5,36.67,US,0.15,73.35,489,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185731,2020-11-19,S,5D 2B PCAI PX,186,6.3,6.35,US,0.127,12.7,100,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186220,2020-12-07,S,5D 2B PCAI PX,548,18,18.09,US,0.136,36.17,266,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185315,2020-11-02,C,5D 3B TRAD PX,1017,19.7,19.8,US,0.161,59.4,369,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40049,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001184896,2020-10-14,M,5D 3B TRAD PX,884,17.5,17.54,US,0.153,52.63,344,NA,85,NA,106,MBW Yuma,2020-10-26,1
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186574,2020-12-20,J,5D 2B PCAI PX,806,24.7,24.8,US,0.16,49.6,310,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186783,2020-12-28,M,5D 3B TRAD PX,1200,24,24,US,0.15,72,480,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186955,2021-01-05,C,5D 2B PCAI NX,382,11.8,11.94,US,0.154,23.87,155,NA,80,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187129,2021-01-11,C,5D 2B PCAI PX,636,19.7,19.86,US,0.154,39.73,258,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187328,2021-01-19,J,5D 2B PCAI PX,867,27.2,27.38,US,0.15,54.75,365,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187540,2021-01-28,S,5D 2B PCAI PX,481,16.2,16.32,US,0.129,32.63,253,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187490,2021-01-26,J,5D 3B TRAD PX,1183,26.2,26.28,US,0.12,78.84,657,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187719,2021-02-05,C,5D 2B PCAI PX,1175,42,42.12,US,0.117,84.24,720,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187876,2021-02-12,J,5D 2B PCAI PX,1579,47.5,47.52,US,0.17,95.03,559,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186112,2020-12-03,S,5D 2B PCAI PX,1432,47.9,47.98,US,0.132,95.96,727,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185901,2020-11-25,S,5D 2B PCAI PX,544,25.2,25.33,US,0,50.66,596,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185562,2020-11-12,S,5D 2B PCAI PX,328,10.8,10.92,US,0.134,21.84,163,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185560,2020-11-12,C,5D 3B TRAD PX,589,12.3,12.41,US,0.133,37.24,280,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186312,2020-12-10,J,5D 2B PCAI PX,1398,38.7,38.85,US,0.222,77.7,350,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185209,2020-10-29,C,5D 3B TRAD PX,1261,26.2,26.21,US,0.137,78.63,574,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001184906,2020-10-14,M,5D 3B TRAD PX,805,16.2,16.37,US,0.144,49.1,341,NA,85,NA,112,MBW Yuma,2020-10-26,1
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001188026,2021-02-19,C,5D 2B PCAI NX,326,9.3,9.4,US,0.194,18.81,97,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40051,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001188181,2021-02-26,C,5D 2B PCAI PX,1310,42,42.12,US,0.144,84.24,585,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001188138,2021-02-25,S,5D 2B PCAI PX,1074,44.4,44.45,US,0,88.89,926,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001184904,2020-10-14,M,5D 3B TRAD PX,NA,0,0,TR,0.15,39.6,264,55,70,NA,111,MBW Yuma,2020-10-26,1
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185211,2020-10-29,M,5D 3B TRAD PX,1297,24.5,24.59,US,0.174,73.77,424,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186242,2020-12-08,S,5D 2B PCAI PX,1249,38.5,38.63,US,0.158,77.26,489,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185534,2020-11-11,J,5D 2B PCAI PX,565,17,17,US,0.17,34,200,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185818,2020-11-23,S,5D 2B PCAI PX,823,29.2,29.21,US,0.119,58.42,491,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186020,2020-11-30,C,5D 2B PCAI PX,956,28.5,28.54,US,0.174,57.07,328,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187985,2021-02-18,S,5D 2B PCAI PX,1357,45.4,45.47,US,0.132,90.94,689,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187777,2021-02-08,C,5D 2B PCAI PX,1580,44,44.16,US,0.217,88.31,407,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187581,2021-01-29,S,5D 2B PCAI PX,1398,42.2,42.33,US,0.167,84.66,507,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187222,2021-01-15,S,5D 2B PCAI PX,677,23.6,23.66,US,0.122,47.33,388,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187422,2021-01-22,S,5D 2B PCAI PX,955,27.7,27.9,US,0.186,55.8,300,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187071,2021-01-10,S,5D 3B TRAD PX,375,8.1,8.18,US,0.124,24.55,198,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186885,2021-01-01,C,5D 2B PCAI PX,393,13.5,13.56,US,0.125,27.12,217,NA,80,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186716,2020-12-26,J,5D 2B PCAI PX,295,11,11,US,0.11,22,200,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40052,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186440,2020-12-15,S,5D 2B PCAI PX,1140,36,36.19,US,0.148,72.37,489,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186522,2020-12-17,C,5D 2B PCAI PX,849,28.7,28.77,US,0.129,57.53,446,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186779,2020-12-28,M,5D 3B TRAD PX,657,14.6,14.6,US,0.12,43.8,365,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186956,2021-01-05,C,5D 2B PCAI NX,384,12,12.01,US,0.154,24.02,156,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187146,2021-01-12,J,5D 3B TRAD PX,545,10.8,10.84,US,0.152,32.52,214,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187482,2021-01-26,J,5D 3B TRAD PX,1645,32.9,32.9,US,0.15,98.7,658,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187320,2021-01-19,J,5D 2B PCAI PX,634,21.8,21.95,US,0.124,43.89,354,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187715,2021-02-05,J,5D 2B PCAI PX,744,29.7,29.75,US,0.1,59.5,595,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187880,2021-02-12,C,5D 2B PCAI NX,916,32,32.18,US,0.121,64.37,532,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186117,2020-12-03,S,5D 2B PCAI PX,822,30.3,30.46,US,0.111,60.93,549,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185879,2020-11-24,S,5D 2B PCAI PX,522,18.5,18.59,US,0.118,37.17,315,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185565,2020-11-12,C,5D 2B PCAI PX,441,18.2,18.24,US,0,36.48,380,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186314,2020-12-10,S,5D 2B PCAI PX,1128,33.5,33.6,US,0.175,67.2,384,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185213,2020-10-29,C,5D 3B TRAD PX,154,6.1,6.27,US,0,18.81,285,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001184899,2020-10-14,M,5D 3B TRAD PX,530,13.5,13.55,US,0,40.64,419,NA,85,NA,112,MBW Yuma,2020-10-26,1
MBW Yuma,40053,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001188077,2021-02-22,J,5D 2B PCAI PX,255,14.3,14.49,US,0,28.98,397,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001188085,2021-02-22,J,5D 2B PCAI PX,-60,6.5,6.62,US,0,13.24,358,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186350,2020-12-11,S,5D 2B PCAI PX,368,19.2,19.36,US,0,38.73,503,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185821,2020-11-23,M,5D 2B PCAI PX,312,14.5,14.54,US,0,29.07,342,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186022,2020-11-30,S,5D 2B PCAI PX,101,6.4,6.49,US,0,12.98,191,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187903,2021-02-15,C,5D 2B PCAI NX,438,23.3,23.45,US,0,46.89,617,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187791,2021-02-09,J,5D 3B TRAD PX,896,16.7,16.8,US,0.18,50.4,280,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187636,2021-02-02,S,5D 3B TRAD PX,1224,27.1,27.2,US,0.12,81.6,680,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187306,2021-01-18,S,5D 2B PCAI NX,284,12.5,12.59,US,0,25.18,283,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187476,2021-01-25,S,5D 2B PCAI NX,386,20.2,20.32,US,0,40.65,528,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187106,2021-01-11,S,5D 2B PCAI NX,183,10.8,10.86,US,0,21.72,306,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186941,2021-01-04,C,5D 2B PCAI NX,533,16.3,16.45,US,0.159,32.91,207,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186773,2020-12-28,J,5D 2B PCAI PX,693,23.2,23.4,US,0.13,46.8,360,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40054,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186558,2020-12-18,C,5D 2B PCAI PX,584,23.8,23.95,US,0,47.91,494,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001186658,2020-12-23,S,5D 2B PCAI PX,999,30.6,30.61,US,0.162,61.23,378,NA,85,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001186836,2020-12-30,C,5D 2B PCAI PX,NA,0,0,TR,0.125,15.25,122,52,75,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001186425,2020-12-15,C,5D 2B PCAI PX,1249,38.5,38.63,US,0.158,77.26,489,NA,85,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001186159,2020-12-04,S,5D 2B PCAI PX,809,32.7,32.88,US,0,65.75,671,NA,85,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001185951,2020-11-27,J,5D 2B PCAI PX,7,11.8,11.97,US,0,23.94,532,NA,85,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001185738,2020-11-19,M,5D 2B PCAI PX,NA,0,0,TR,0,0,200,53,0,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001185574,2020-11-12,C,5D 2B PCAI PX,919,30.6,30.66,US,0.133,61.31,461,NA,85,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001185340,2020-11-04,C,5D 2B PCAI PX,423,13.3,13.35,US,0.15,26.7,178,NA,80,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001185346,2020-11-04,M,5D 3B TRAD PX,272,5.3,5.39,US,0.154,16.17,105,NA,85,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001185257,2020-10-30,C,5D 2B PCAI PX,671,24,24.04,US,0.117,48.08,411,NA,80,NA,115,MBW Yuma,2020-10-26,0
MBW Yuma,40055,DNA200,CULLED,2020-10-12,2020-12-31,48,NA,MBW Yuma,20001185058,2020-10-22,M,5D 2B PCAI PX,489,24,24.09,US,0,48.19,595,NA,80,NA,115,MBW Yuma,2020-10-26,1
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185316,2020-11-02,C,5D 2B PCAI PX,1257,35.5,35.67,US,0.205,71.34,348,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185347,2020-11-04,C,5D 3B TRAD PX,195,3.7,3.81,US,0.159,11.44,72,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185344,2020-11-04,C,5D 2B PCAI PX,426,13.8,13.9,US,0.139,27.8,200,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185572,2020-11-12,C,5D 2B PCAI PX,798,27.6,27.65,US,0.124,55.3,446,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185739,2020-11-19,S,5D 2B PCAI PX,618,24.5,24.54,US,0.101,49.08,486,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185929,2020-11-26,J,5D 2B PCAI PX,267,21.7,21.89,US,0,43.79,718,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186122,2020-12-03,C,5D 2B PCAI PX,648,26.7,26.83,US,0,53.66,559,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186412,2020-12-14,C,5D 2B PCAI PX,953,29.7,29.84,US,0.153,59.67,390,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186792,2020-12-28,C,5D 3B TRAD PX,1737,34.2,34.21,US,0.156,102.64,658,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186605,2020-12-21,J,5D 2B PCAI PX,500,13.3,13.39,US,0.26,26.78,103,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186967,2021-01-06,C,5D 2B PCAI NX,466,14.5,14.55,US,0.154,29.1,189,NA,80,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187376,2021-01-21,J,5D 2B PCAI PX,1575,47.7,47.8,US,0.166,95.61,576,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187201,2021-01-14,C,5D 2B PCAI NX,730,26.3,26.45,US,0.115,52.9,460,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187541,2021-01-28,S,5D 2B PCAI NX,1628,47.5,47.63,US,0.185,95.27,515,NA,80,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187688,2021-02-04,J,5D 2B PCAI NX,620,20.3,20.41,US,0.137,40.82,298,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187904,2021-02-15,S,5D 2B PCAI NX,760,24.5,24.52,US,0.143,49.04,343,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187804,2021-02-11,M,5D 2B PCAI NX,714,35,35.15,US,0,70.3,868,NA,85,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40056,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001188147,2021-02-25,J,5D 2B PCAI NX,1341,39.7,39.86,US,0.176,79.72,453,NA,80,NA,113,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001188076,2021-02-22,S,5D 2B PCAI PX,890,29.3,29.5,US,0.135,58.99,437,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187879,2021-02-12,J,5D 2B PCAI PX,2274,63.7,63.77,US,0.214,127.54,596,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187686,2021-02-04,S,5D 2B PCAI NX,1258,34.2,34.32,US,0.24,68.64,286,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187489,2021-01-26,M,5D 3B TRAD PX,620,12.3,12.4,US,0.15,37.2,248,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187325,2021-01-19,C,5D 2B PCAI PX,842,26.7,26.82,US,0.147,53.65,365,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186928,2021-01-04,C,5D 2B PCAI PX,563,16.1,16.14,US,0.198,32.27,163,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187124,2021-01-11,C,5D 2B PCAI PX,312,9.3,9.3,US,0.174,18.61,107,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186734,2020-12-27,J,5D 2B PCAI PX,184,8,8.1,US,0,16.2,180,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186442,2020-12-15,S,5D 2B PCAI PX,1135,35.7,35.85,US,0.15,71.7,478,NA,85,NA,106,MBW Yuma,2020-10-26,0
